bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1210722,850545,2019-04-23,House,"Acc Maj Otp As Amended Rep RC #54",88,49,0,13,150
1210722,855264,2019-04-30,Senate,"Accept Maj Otp-a Rpt RC #70",23,10,0,2,35
1211645,876575,2019-06-03,House,"Acc Maj Otp As Amended Rep RC #166",96,45,0,9,150
1211645,877180,2019-06-04,Senate,"Accept Maj Otp-a Rpt RC #183",31,4,0,0,35
1211821,870311,2019-05-23,Senate,"Table Until Later RC #129",13,21,0,1,35
1211821,874033,2019-05-29,House,"Acc Report 'a' Otp RC #151",96,45,0,9,150
1211821,874706,2019-05-30,House,"Reconsider RC #155",50,92,0,8,150
1211821,874779,2019-05-30,Senate,"Enactment RC #166",35,0,0,0,35
1211858,880823,2019-06-12,House,"Acc Maj Ought Not To Pass Rep RC #237",93,47,0,11,151
1212042,878606,2019-06-06,House,"Acc Maj Ought Not To Pass Rep RC #191",90,51,0,9,150
1212042,880922,2019-06-12,Senate,"Accept Min Otp-a Rpt RC #282",30,5,0,0,35
1212042,880923,2019-06-12,Senate,"Adopt Sas-256 To Cah-259 RC #283",20,15,0,0,35
1212042,882560,2019-06-17,Senate,"Insist RC #310",32,0,0,3,35
1212310,847309,2019-04-18,House,"Acc Maj Ought Not To Pass Rep RC #51",112,26,0,12,150
1213199,860952,2019-05-08,House,"Acc Maj Ought Not To Pass Rep RC #76",83,57,0,10,150
1213199,861738,2019-05-09,Senate,"Accept Maj Ontp Rpt RC #86",20,13,0,2,35
1213314,880690,2019-06-12,House,"Acc Maj Otp As Amended Rep RC #234",85,60,0,6,151
1213353,877526,2019-06-04,Senate,"Accept Maj Ontp Rpt RC #187",19,16,0,0,35
1213411,879371,2019-06-07,Senate,"Pass To Be Engrossed As Amend RC #219",31,0,0,4,35
1213567,877925,2019-06-05,House,"Acc Maj Otp As Amended Rep RC #178",93,50,0,7,150
1213739,948153,2020-03-10,Senate,"Accept Maj Otp-a Rpt RC #419",17,11,0,7,35
1214646,881612,2019-06-14,House,"Acc Report 'a' Otp As Amend RC #264",89,52,0,10,151
1214646,881613,2019-06-14,House,"Indef Pp Hah-595 To Cah-586 RC #265",89,53,0,9,151
1214646,881935,2019-06-14,Senate,"Accept Rpt 'a' Otp-a RC #301",22,12,0,1,35
1214646,882251,2019-06-14,House,"Enactment - Emer RC #271",104,38,0,9,151
1214646,882252,2019-06-14,Senate,"Enact-emer 2/3 Elect RC #309",25,9,0,1,35
1214704,879229,2019-06-06,Senate,"Accept Maj Otp-a Rpt RC #216",19,13,0,3,35
1214722,884471,2019-06-19,House,"Enactment - Emer RC #302",141,0,0,10,151
1214837,870522,2019-05-23,Senate,"Enact-emer 2/3 Elect RC #130",35,0,0,0,35
1214855,819088,2019-03-12,House,"Enactment - Emer RC #9",135,5,0,9,149
1216426,868699,2019-05-21,Senate,"Accept Maj Otp-a Rpt RC #100",21,14,0,0,35
1216426,870321,2019-05-23,House,"Acc Maj Otp As Amended Rep RC #119",85,54,0,11,150
1217924,855286,2019-04-30,Senate,"Accept Maj Otp-a Rpt RC #69",19,14,0,2,35
1218560,859851,2019-05-07,House,"Acc Maj Ought Not To Pass Rep RC #68",86,56,0,8,150
1218560,860981,2019-05-08,Senate,"Accept Maj Ontp Rpt RC #84",19,12,0,4,35
1218647,884667,2019-06-19,House,"Acc Maj Otp As Amended Rep RC #318",85,57,0,9,151
1218647,884668,2019-06-19,House,"Reconsider RC #319",43,98,0,10,151
1218647,884669,2019-06-19,Senate,"Accept Maj Otp-a Rpt RC #354",21,14,0,0,35
1218647,884670,2019-06-19,Senate,"Adopt Hah-656 RC #355",24,11,0,0,35
1218647,885010,2019-06-19,House,"Enactment RC #320",86,49,0,16,151
1218647,885011,2019-06-19,Senate,"Enactment RC #361",23,12,0,0,35
1219509,861089,2019-05-08,House,"Table Until Later RC #77",50,89,0,11,150
1219509,861090,2019-05-08,House,"Adjourment RC #78",52,87,0,11,150
1219509,861091,2019-05-08,House,"Indef Postpone Bill & Papers RC #79",49,89,0,12,150
1219509,861092,2019-05-08,House,"Acc Maj Otp As Amended Rep RC #80",91,46,0,13,150
1219509,861093,2019-05-08,House,"Indef Pp Hah-222 RC #81",91,45,0,14,150
1219509,867996,2019-05-21,Senate,"Table Until Later RC #110",11,23,0,1,35
1219509,867997,2019-05-21,Senate,"Suspend Rules (2/3) RC #111",12,22,0,1,35
1219509,867998,2019-05-21,Senate,"Enactment RC #112",25,9,0,1,35
1222244,873998,2019-05-28,Senate,"Accept Maj Otp-a Rpt RC #140",34,0,0,1,35
1222244,874058,2019-05-29,House,"Acc Min Otp As Amended Rep RC #143",48,94,0,8,150
1222244,874808,2019-05-30,House,"Reconsider RC #162",87,54,0,9,150
1222244,880006,2019-06-11,House,"Enactment RC #222",140,2,0,8,150
1227205,883700,2019-06-18,Senate,"Accept Rpt 'a' Otp-a RC #327",20,14,0,1,35
1227205,884183,2019-06-19,House,"Acc Report 'a' Otp As Amend RC #303",86,59,0,6,151
1227205,890133,2019-08-26,Senate,"Enactment RC #371",20,12,0,3,35
1227716,844852,2019-04-16,Senate,"Accept Maj Ontp Rpt RC #45",21,14,0,0,35
1227716,847063,2019-04-18,House,"Acc Maj Ought Not To Pass Rep RC #49",87,53,0,10,150
1227729,863900,2019-05-14,House,"Acc Report 'b' Ontp RC #99",84,55,0,11,150
1227729,870521,2019-05-23,House,"Insist RC #116",88,50,0,12,150
1227777,880942,2019-06-12,Senate,"Accept Maj Ontp Rpt RC #279",24,11,0,0,35
1227777,881212,2019-06-13,House,"Acc Maj Ought Not To Pass Rep RC #252",90,54,0,7,151
1227803,879319,2019-06-06,House,"Acc Maj Ought Not To Pass Rep RC #201",62,67,0,21,150
1227870,856014,2019-04-30,House,"Acc Maj Ought Not To Pass Rep RC #62",86,44,0,20,150
1227870,857405,2019-05-02,Senate,"Accept Maj Ontp Rpt RC #78",21,14,0,0,35
1227905,883870,2019-06-18,House,"Acc Maj Ought Not To Pass Rep RC #300",92,50,0,9,151
1227905,884155,2019-06-19,Senate,"Accept Min Otp-a Rpt RC #341",10,24,0,1,35
1227933,870823,2019-05-23,Senate,"Accept Maj Otp-a Rpt RC #123",21,14,0,0,35
1228027,874005,2019-05-28,House,"Acc Maj Otp As Amended Rep RC #135",87,54,0,9,150
1231124,879973,2019-06-11,Senate,"Accept Report RC #262",35,0,0,0,35
1231124,880995,2019-06-12,House,"Enactment RC #242",140,1,0,10,151
1231255,865326,2019-05-16,House,"Acc Maj Otp As Amended Rep RC #102",84,52,0,14,150
1231294,877143,2019-06-04,Senate,"Accept Min Otp-a Rpt RC #189",24,11,0,0,35
1231294,877862,2019-06-05,House,"Acc Maj Ought Not To Pass Rep RC #180",106,38,0,6,150
1231294,878657,2019-06-06,Senate,"Recede And Concur RC #203",15,19,0,1,35
1231316,870438,2019-05-23,Senate,"Accept Maj Otp Rpt RC #120",22,13,0,0,35
1231316,873580,2019-05-28,Senate,"Accept Maj Otp Rpt RC #143",20,14,0,1,35
1231664,879638,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #251",21,14,0,0,35
1231664,880111,2019-06-11,House,"Acc Maj Otp As Amended Rep RC #224",89,52,0,9,150
1233141,857289,2019-05-02,House,"Acc Maj Otp As Amended Rep RC #64",86,56,0,8,150
1233228,865520,2019-05-16,House,"Acc Maj Ought Not To Pass Rep RC #100",106,26,0,18,150
1233344,871484,2019-05-23,House,"Acc Maj Otp As Amended Rep RC #127",91,43,0,16,150
1233433,865042,2019-05-16,House,"Acc Min Otp As Amended Rep RC #103",59,77,0,14,150
1233433,868021,2019-05-21,Senate,"Accept Min Otp-a Rpt RC #99",22,13,0,0,35
1233433,873651,2019-05-28,House,"Enactment RC #138",75,67,0,8,150
1233832,884060,2019-06-19,Senate,"Accept Maj Otp-a Rpt RC #335",19,15,0,1,35
1233832,884237,2019-06-19,House,"Acc Maj Otp As Amended Rep RC #306",80,67,0,4,151
1233832,885004,2019-06-19,Senate,"Reconsideration - Veto RC #358",17,15,0,3,35
1235245,879592,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #243",23,12,0,0,35
1235345,863327,2019-05-14,Senate,"Enactment RC #93",32,3,0,0,35
1235377,879625,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #242",23,12,0,0,35
1235410,873582,2019-05-28,Senate,"Accept Maj Otp-a Rpt RC #141",23,11,0,1,35
1235480,863335,2019-05-14,House,"Acc Maj Ought Not To Pass Rep RC #93",86,53,0,11,150
1235480,868554,2019-05-21,Senate,"Accept Maj Ontp Rpt RC #105",21,14,0,0,35
1236914,881047,2019-06-12,Senate,"Accept Maj Otp-a Rpt RC #288",21,14,0,0,35
1237822,877075,2019-06-04,House,"Acc Maj Otp As Amended Rep RC #174",126,14,0,10,150
1237857,879976,2019-06-11,Senate,"Accept Maj Otp-a Rpt RC #263",35,0,0,0,35
1237857,881033,2019-06-12,House,"Enactment RC #243",138,3,0,10,151
1237861,876909,2019-06-03,House,"Acc Maj Ought Not To Pass Rep RC #165",93,48,0,9,150
1237861,877141,2019-06-04,Senate,"Accept Maj Ontp Rpt RC #182",21,14,0,0,35
1237871,882570,2019-06-17,House,"Acc Maj Ought Not To Pass Rep RC #274",133,13,0,5,151
1237885,874065,2019-05-29,House,"Acc Maj Ought To Pass Rep RC #149",85,56,0,9,150
1237885,874816,2019-05-30,Senate,"Accept Maj Otp Rpt RC #163",19,14,0,2,35
1237936,880058,2019-06-11,House,"Acc Maj Otp As Amended Rep RC #226",73,70,0,7,150
1237936,881152,2019-06-13,Senate,"Accept Maj Otp-a Rpt RC #299",14,21,0,0,35
1237936,881441,2019-06-13,House,"Recede RC #262",87,53,0,11,151
1237936,881442,2019-06-13,House,"Adopt Hah-593 To Cah-536 RC #263",80,60,0,11,151
1237944,868036,2019-05-21,House,"Acc Maj Ought To Pass Rep RC #114",74,58,0,18,150
1237944,870366,2019-05-23,Senate,"Accept Maj Otp Rpt RC #119",19,16,0,0,35
1237972,879595,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #236",33,0,0,2,35
1237990,868314,2019-05-21,House,"Acc Maj Ought Not To Pass Rep RC #111",86,54,0,10,150
1237990,870437,2019-05-23,Senate,"Accept Maj Ontp Rpt RC #122",22,13,0,0,35
1238012,855633,2019-04-30,House,"Acc Maj Ought Not To Pass Rep RC #63",82,51,0,17,150
1238031,881228,2019-06-12,Senate,"Accept Maj Otp-a Rpt RC #280",16,19,0,0,35
1238031,881229,2019-06-13,House,"Acc Maj Otp As Amended Rep RC #253",66,80,0,5,151
1238562,877855,2019-06-05,House,"Acc Maj Otp As Amended Rep RC #182",84,55,0,11,150
1238562,879746,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #246",21,14,0,0,35
1239782,879654,2019-06-10,Senate,"Accept Maj Otp Rpt RC #235",19,14,0,2,35
1239782,924112,2020-02-13,Senate,"Final Passage RC #397",18,11,0,6,35
1239838,873567,2019-05-28,House,"Acc Maj Otp As Amended Rep RC #142",72,68,0,10,150
1239838,874738,2019-05-30,Senate,"Accept Maj Otp-a Rpt RC #165",19,16,0,0,35
1239838,876525,2019-06-03,House,"Enactment RC #173",73,72,0,5,150
1239838,877115,2019-06-04,Senate,"Enactment RC #185",19,16,0,0,35
1239856,880832,2019-06-12,Senate,"Accept Min Otp-a Rpt RC #278",22,13,0,0,35
1239856,881277,2019-06-13,House,"Acc Maj Ought Not To Pass Rep RC #251",67,79,0,5,151
1239880,870501,2019-05-23,Senate,"Accept Rpt 'b' Ontp RC #128",17,18,0,0,35
1239880,873626,2019-05-28,House,"Acc Report 'b' Ontp RC #130",74,66,0,10,150
1239894,884247,2019-06-19,House,"Acc Maj Otp As Amended Rep RC #307",88,59,0,4,151
1239894,884248,2019-06-19,House,"Adopt Hbh-645 To Cah-248 RC #308",88,51,0,12,151
1239931,875057,2019-05-30,House,"Acc Maj Ought Not To Pass Rep RC #159",90,51,0,9,150
1239931,876565,2019-06-03,Senate,"Accept Maj Ontp Rpt RC #178",18,14,0,3,35
1239937,883300,2019-06-18,Senate,"Accept Rpt 'b' Ontp RC #318",20,15,0,0,35
1239937,883906,2019-06-18,House,"Acc Report 'a' Otp As Amended RC #296",61,82,0,8,151
1239969,873540,2019-05-28,House,"Acc Maj Otp As Amended Rep RC #141",93,47,0,10,150
1239969,874077,2019-05-29,Senate,"Accept Maj Otp-a Rpt RC #148",26,9,0,0,35
1239969,879546,2019-06-04,Senate,"Indef Post Sas-209 RC #190",22,13,0,0,35
1240061,879369,2019-06-07,Senate,"Accept Maj Otp-a Rpt RC #225",7,25,0,3,35
1240061,879620,2019-06-10,House,"Acc Maj Otp As Amended Rep RC #216",72,70,0,8,150
1240061,880084,2019-06-11,Senate,"Insist RC #254",26,8,0,1,35
1240061,880635,2019-06-12,House,"Recede And Concur RC #231",74,72,0,5,151
1240133,874708,2019-05-29,Senate,"Accept Maj Otp-a Rpt RC #152",21,13,0,1,35
1240133,874709,2019-05-30,House,"Acc Maj Otp As Amended Rep RC #154",77,62,0,11,150
1240448,863821,2019-05-14,House,"Acc Maj Ought Not To Pass Rep RC #94",86,52,0,12,150
1240448,868042,2019-05-21,Senate,"Accept Maj Ontp Rpt RC #106",21,14,0,0,35
1242035,862334,2019-05-09,House,"Acc Maj Otp As Amended Rep RC #85",86,54,0,10,150
1242035,863318,2019-05-14,Senate,"Accept Maj Otp-a Rpt RC #91",20,14,0,1,35
1242158,879581,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #237",34,0,0,1,35
1242176,879668,2019-06-10,House,"Acc Maj Ought Not To Pass Rep RC #219",79,53,0,18,150
1242176,880666,2019-06-12,House,"Recede And Concur RC #233",60,86,0,5,151
1242176,881025,2019-06-12,Senate,"Insist RC #275",32,3,0,0,35
1242210,873543,2019-05-28,House,"Adopt Hah-342 To Cah-301 RC #140",92,49,0,9,150
1242245,879200,2019-06-06,House,"Acc Maj Ought Not To Pass Rep RC #192",65,76,0,9,150
1242245,879678,2019-06-10,Senate,"Accept Maj Ontp Rpt RC #248",9,26,0,0,35
1242245,879970,2019-06-11,House,"Enactment RC #223",69,73,0,8,150
1242245,882383,2019-06-12,House,"Recede And Concur RC #239",65,74,0,12,151
1242276,883645,2019-06-18,House,"Acc Maj Otp As Amended Rep RC #291",92,52,0,7,151
1242276,883941,2019-06-18,Senate,"Accept Maj Otp-a Rpt RC #328",19,15,0,1,35
1242276,884535,2019-06-19,House,"Adopt Hbh-650 To Cah-608 RC #309",91,47,0,13,151
1242276,884536,2019-06-19,Senate,"Recede And Concur RC #348",20,14,0,1,35
1242306,878848,2019-06-06,House,"Acc Report 'a' Otp As Amend RC #197",74,63,0,13,150
1242306,878849,2019-06-06,House,"Adopt Hah-504 RC #198",70,67,0,13,150
1242306,879747,2019-06-10,Senate,"Accept Rpt 'a' Otp-a RC #250",24,11,0,0,35
1242306,881121,2019-06-13,House,"Reconsideration - Veto RC #248",75,68,0,8,151
1242899,878418,2019-06-05,Senate,"Accept Maj Otp-a Rpt RC #194",21,14,0,0,35
1242899,878663,2019-06-06,House,"Acc Maj Otp As Amended Rep RC #187",81,56,0,13,150
1242899,879311,2019-06-07,House,"Enactment RC #205",84,51,0,15,150
1242952,878669,2019-06-06,House,"Acc Report 'a' Otp As Amend RC #196",83,59,0,8,150
1242952,879597,2019-06-10,Senate,"Accept Rpt 'a' Otp-a RC #249",32,3,0,0,35
1242952,881134,2019-06-13,House,"Reconsideration - Veto RC #247",79,64,0,8,151
1244112,879509,2019-06-07,House,"Acc Maj Otp As Amended Rep RC #212",84,53,0,13,150
1244112,879628,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #234",20,13,0,2,35
1244130,873896,2019-05-28,House,"Acc Maj Otp As Amended Rep RC #136",87,54,0,9,150
1244158,874227,2019-05-29,Senate,"Accept Maj Otp-a Rpt RC #150",21,14,0,0,35
1244176,879601,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #244",22,13,0,0,35
1244919,881748,2019-06-13,House,"Acc Maj Otp As Amended Rep RC #261",88,50,0,13,151
1244919,881749,2019-06-14,Senate,"Accept Maj Otp-a Rpt RC #303",21,13,0,1,35
1244999,868128,2019-05-21,Senate,"Accept Maj Otp-a Rpt RC #98",24,11,0,0,35
1245199,873657,2019-05-28,House,"Acc Maj Otp As Amended Rep RC #134",96,44,0,10,150
1246120,834664,2019-04-02,House,"Indefinitely Postpone RC #31",57,82,0,10,149
1246120,847541,2019-04-18,Senate,"Adoption RC #49",19,13,0,3,35
1246343,881148,2019-06-12,House,"Acc Maj Otp As Amended Rep RC #238",88,52,0,11,151
1246343,881149,2019-06-12,Senate,"Accept Maj Otp-a Rpt RC #291",22,13,0,0,35
1246352,870807,2019-05-23,House,"Acc Maj Ought Not To Pass Rep RC #123",79,54,0,17,150
1246352,873507,2019-05-28,Senate,"Accept Maj Ontp Rpt RC #138",21,13,0,1,35
1246363,876768,2019-06-03,House,"Acc Report 'a' Otp As Amend RC #170",87,52,0,11,150
1246366,882388,2019-06-17,House,"Acc Maj Otp As Amended Rep RC #275",87,57,0,7,151
1246366,883477,2019-06-18,Senate,"Accept Maj Otp-a Rpt RC #315",22,13,0,0,35
1246374,863586,2019-05-14,House,"Acc Maj Ought Not To Pass Rep RC #96",88,52,0,10,150
1246383,863657,2019-05-14,House,"Acc Maj Ought Not To Pass Rep RC #95",86,53,0,11,150
1246383,868539,2019-05-21,Senate,"Accept Maj Ontp Rpt RC #107",21,14,0,0,35
1246690,878173,2019-06-05,House,"Acc Maj Otp As Amended Rep RC #181",88,56,0,6,150
1246690,879626,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #238",19,14,0,2,35
1246728,868991,2019-05-21,Senate,"Accept Maj Otp Rpt RC #101",21,14,0,0,35
1246728,870325,2019-05-23,House,"Acc Maj Ought To Pass Rep RC #120",83,54,0,13,150
1246728,873541,2019-05-28,Senate,"Enactment RC #142",23,11,0,1,35
1247284,879916,2019-06-11,Senate,"Accept Maj Ontp Rpt RC #260",21,14,0,0,35
1247284,880941,2019-06-12,House,"Acc Maj Ought Not To Pass Rep RC #235",85,61,0,5,151
1247651,863604,2019-05-14,House,"Acc Maj Otp As Amended Rep RC #97",85,54,0,11,150
1247651,868616,2019-05-21,Senate,"Accept Maj Otp-a Rpt RC #108",21,14,0,0,35
1247711,836400,2019-04-04,House,"Table Until Later RC #32",85,53,0,11,149
1247711,836401,2019-04-04,House,"Table Until Later RC #32",85,53,0,11,149
1247834,883197,2019-06-18,Senate,"Accept Maj Otp-a Rpt RC #317",34,0,0,1,35
1247834,883384,2019-06-18,House,"Acc Maj Otp As Amended Rep RC #293",93,48,0,10,151
1248271,880140,2019-06-11,Senate,"Accept Maj Otp-a Rpt RC #264",35,0,0,0,35
1248271,880844,2019-06-12,House,"Enactment RC #244",126,15,0,10,151
1248370,881085,2019-06-12,Senate,"Accept Rpt 'a' Otp-a RC #292",21,14,0,0,35
1248379,882304,2019-06-14,House,"Acc Maj Otp As Amended Rep RC #269",92,50,0,9,151
1248379,882787,2019-06-17,House,"Final Passage - Emer RC #279",81,58,0,12,151
1248379,882788,2019-06-17,House,"Reconsider RC #280",84,57,0,10,151
1248379,883215,2019-06-18,House,"Adopt Hah-625 RC #292",87,55,0,9,151
1248379,883759,2019-06-18,Senate,"Recede And Concur RC #329",20,14,0,1,35
1248576,882377,2019-06-17,Senate,"Accept Maj Otp-a Rpt RC #311",20,13,0,2,35
1248576,882401,2019-06-17,House,"Enactment RC #281",97,44,0,10,151
1248761,879953,2019-06-11,Senate,"Accept Maj Otp-a Rpt RC #265",35,0,0,0,35
1248761,880993,2019-06-12,House,"Enactment RC #245",140,0,0,11,151
1248887,884915,2019-06-19,House,"Acc Maj Otp As Amended Rep RC #304",33,113,0,5,151
1248887,884916,2019-06-19,House,"Recede And Concur RC #311",29,111,0,11,151
1248887,884917,2019-06-19,Senate,"Insist RC #349",23,11,0,1,35
1249371,878597,2019-06-05,Senate,"Accept Maj Otp-a Rpt RC #195",21,14,0,0,35
1249371,879003,2019-06-06,House,"Acc Maj Otp As Amended Rep RC #188",86,54,0,10,150
1249371,879302,2019-06-07,House,"Enactment RC #206",87,48,0,15,150
1249389,880873,2019-06-12,House,"Acc Maj Otp As Amended Rep RC #236",85,54,0,12,151
1249389,881102,2019-06-12,Senate,"Accept Maj Otp-a Rpt RC #284",23,11,0,1,35
1249659,879661,2019-06-10,Senate,"Accept Maj Otp-a Rpt RC #247",24,11,0,0,35
1249675,874908,2019-05-30,House,"Acc Maj Otp As Amended Rep RC #157",91,52,0,7,150
1249675,874909,2019-05-30,House,"Adopt Hah-392 To Cah-378 RC #158",50,91,0,9,150
1249675,877253,2019-06-04,Senate,"Accept Maj Otp-a Rpt RC #186",24,11,0,0,35
1249675,878765,2019-06-06,Senate,"Enactment RC #217",24,9,0,2,35
1250027,878985,2019-06-06,Senate,"Accept Maj Otp-a Rpt RC #214",22,10,0,3,35
1250508,881125,2019-06-13,House,"Acc Maj Otp As Amended Rep RC #249",97,47,0,7,151
1250787,878546,2019-06-05,Senate,"Accept Maj Otp-a Rpt RC #196",21,14,0,0,35
1250870,879512,2019-06-07,Senate,"Accept Maj Otp-a Rpt RC #226",18,14,0,3,35
1250870,881670,2019-06-14,House,"Acc Maj Otp As Amended Rep RC #266",91,54,0,6,151
1251616,884342,2019-06-19,Senate,"Accept Maj Otp-a Rpt RC #337",21,14,0,0,35
1251800,878674,2019-06-06,House,"Enactment - Emer RC #195",136,4,0,10,150
1251804,871350,2019-05-23,Senate,"Accept Maj Otp-a Rpt RC #126",35,0,0,0,35
1251804,873487,2019-05-28,House,"Acc Maj Otp As Amended Rep RC #129",89,49,0,12,150
1251820,874416,2019-05-29,Senate,"Accept Maj Otp-a Rpt RC #153",21,13,0,1,35
1251820,874730,2019-05-30,House,"Acc Maj Otp As Amended Rep RC #156",89,53,0,8,150
1252308,879442,2019-06-07,Senate,"Accept Maj Otp-a Rpt RC #224",18,14,0,3,35
1252375,870633,2019-05-23,House,"Acc Maj Ought Not To Pass Rep RC #128",89,46,0,15,150
1252784,874100,2019-05-29,House,"Acc Maj Ought Not To Pass Rep RC #148",83,58,0,9,150
1252784,874845,2019-05-30,Senate,"Accept Maj Ontp Rpt RC #162",19,14,0,2,35
1253340,876786,2019-06-03,House,"Acc Maj Ought Not To Pass Rep RC #168",82,58,0,10,150
1253340,877195,2019-06-04,Senate,"Accept Maj Ontp Rpt RC #184",19,16,0,0,35
1253353,878501,2019-06-05,Senate,"Accept Maj Otp-a Rpt RC #197",23,12,0,0,35
1253353,878778,2019-06-06,House,"Acc Maj Otp As Amended Rep RC #189",86,53,0,11,150
1253499,876507,2019-06-03,Senate,"Accept Rpt 'a' Otp-a RC #179",19,13,0,3,35
1253499,877201,2019-06-04,House,"Acc Report 'a' Otp As Amend RC #175",88,53,0,9,150
1253733,879714,2019-06-10,House,"Acc Maj Ought To Pass Rep RC #221",132,1,0,17,150
1253733,879956,2019-06-11,Senate,"Accept Maj Otp Rpt RC #259",35,0,0,0,35
1253794,877359,2019-06-04,Senate,"Accept Maj Otp-a Rpt RC #188",21,14,0,0,35
1253794,877810,2019-06-05,House,"Acc Maj Otp As Amended Rep RC #179",86,58,0,6,150
1254309,879270,2019-06-07,House,"Enactment RC #207",132,4,0,14,150
1254527,878442,2019-06-05,Senate,"Accept Maj Otp-a Rpt RC #198",21,14,0,0,35
1254527,878673,2019-06-06,House,"Acc Maj Otp As Amended Rep RC #190",84,57,0,9,150
1254894,880194,2019-06-11,Senate,"Recede And Concur RC #266",35,0,0,0,35
1255293,882384,2019-06-17,House,"Acc Report 'a' Ontp RC #276",85,61,0,5,151
1255293,883291,2019-06-18,Senate,"Accept Rpt 'a' Ontp RC #316",21,14,0,0,35
1255327,882242,2019-06-14,House,"Acc Maj Otp As Amended Rep RC #267",86,58,0,7,151
1255327,882243,2019-06-14,Senate,"Accept Maj Otp-a Rpt RC #306",21,13,0,1,35
1255395,882031,2019-06-14,Senate,"Accept Maj Otp-a Rpt RC #304",27,7,0,1,35
1255738,879396,2019-06-07,Senate,"Reconsider RC #228",19,10,0,6,35
1255942,879376,2019-06-07,House,"Enactment - Emer RC #209",107,29,0,14,150
1256229,873490,2019-05-28,House,"Acc Maj Ought Not To Pass Rep RC #133",87,54,0,9,150
1256229,874052,2019-05-29,Senate,"Accept Maj Ontp Rpt RC #147",21,14,0,0,35
1256650,882579,2019-06-17,House,"Acc Min Otp As Amended Rep RC #285",75,67,0,9,151
1256981,880622,2019-06-11,House,"Acc Maj Ought Not To Pass Rep RC #225",102,41,0,7,150
1257209,883785,2019-06-18,House,"Acc Maj Otp As Amended Rep RC #298",90,52,0,9,151
1257209,884054,2019-06-19,Senate,"Accept Maj Otp-a Rpt RC #340",21,13,0,1,35
1257213,884240,2019-06-18,House,"Acc Maj Ought To Pass Rep RC #297",89,53,0,9,151
1257213,884241,2019-06-19,Senate,"Accept Maj Otp Rpt RC #339",21,13,0,1,35
1257227,884045,2019-06-18,House,"Acc Maj Otp As Amended Rep RC #299",91,51,0,9,151
1257227,884046,2019-06-19,Senate,"Accept Maj Otp-a Rpt RC #338",21,14,0,0,35
1257227,941044,2020-03-03,Senate,"Recede And Concur RC #408",23,11,0,1,35
1257236,950322,2020-03-12,Senate,"Recede And Concur RC #421",19,10,0,6,35
1257236,952838,2020-03-17,Senate,"Reconsider RC #428",14,16,0,5,35
1257569,882379,2019-06-17,Senate,"Accept Maj Otp-a Rpt RC #312",32,2,0,1,35
1257569,882414,2019-06-17,House,"Acc Maj Otp As Amended Rep RC #282",93,52,0,6,151
1257569,882415,2019-06-17,House,"Adopt Hah-618 To Cas-295 RC #283",54,86,0,11,151
1257584,883680,2019-06-18,House,"Acc Maj Otp As Amended Rep RC #289",93,51,0,7,151
1260351,879278,2019-06-07,House,"Enactment - Emer RC #210",115,3,0,32,150
1260882,879116,2019-06-06,House,"Enactment RC #202",125,5,0,20,150
1260882,879600,2019-06-10,Senate,"Enactment RC #253",35,0,0,0,35
1260947,883400,2019-06-18,House,"Acc Maj Otp As Amended Rep RC #287",137,0,0,14,151
1260947,883401,2019-06-18,House,"Adopt Hah-626 RC #288",78,59,0,14,151
1261310,885131,2019-06-19,House,"Enactment RC #321",134,0,0,17,151
1261366,950702,2020-03-12,House,"Acc Maj Otp As Amended Rep RC #369",86,54,0,10,150
1262631,935075,2020-02-25,Senate,"Accept Maj Otp-a Rpt RC #406",32,0,0,3,35
1262631,940702,2020-03-03,House,"Acc Maj Otp As Amended Rep RC #350",101,35,0,13,149
1263785,879391,2019-06-07,House,"Enactment RC #208",132,4,0,14,150
1263785,879621,2019-06-10,Senate,"Enactment RC #252",35,0,0,0,35
1263799,880998,2019-06-12,Senate,"Accept Maj Otp-a Rpt RC #270",21,14,0,0,35
1263799,881287,2019-06-13,House,"Acc Maj Otp As Amended Rep RC #258",88,52,0,11,151
1263799,881288,2019-06-13,House,"Adopt Hah-589 To Cas-267 RC #259",54,86,0,11,151
1263799,881289,2019-06-13,House,"Adopt Hbh-590 To Cas-267 RC #260",56,83,0,12,151
1265492,884337,2019-06-19,Senate,"Accept Maj Otp-a Rpt RC #345",32,0,0,3,35
1265492,884754,2019-06-19,House,"Indef Postpone Bill & Papers RC #313",13,119,0,19,151
1265492,884755,2019-06-19,House,"Acc Min Otp As Amended Rep RC #314",45,99,0,7,151
1265492,884756,2019-06-19,House,"Acc Maj Otp As Amended Rep RC #315",135,9,0,7,151
1266062,881728,2019-06-13,House,"Acc Maj Otp As Amended Rep RC #257",91,50,0,10,151
1266078,879403,2019-06-07,Senate,"Final Passage RC #227",31,0,0,4,35
