bill_id,people_id,position
468737,8747,6
468737,8748,1
468737,8758,9
468737,8759,10
468737,8762,41
468737,8785,29
468737,8796,4
468737,8798,30
468737,8799,31
468737,8823,2
468737,8829,8
468737,8832,37
468737,8834,38
468737,8840,12
468737,8842,13
468737,8850,44
468737,8856,18
468737,8863,19
468737,8864,47
468737,8870,49
468737,8895,53
468737,8898,22
468737,8909,23
468737,8914,24
468737,8915,25
468737,10318,28
468737,10326,33
468737,10332,35
468737,10338,36
468737,10351,45
468737,10369,52
468737,10373,55
468737,10377,56
468737,11311,26
468737,11886,21
468737,11890,16
468737,14714,34
468737,14719,39
468737,14720,40
468737,14724,46
468737,14726,50
468737,14730,54
468737,14737,3
468737,14739,5
468737,14740,7
468737,14742,11
468737,14744,15
468737,14745,17
468737,14747,20
468737,15045,51
468737,15269,32
468737,15278,48
468737,15391,42
468737,15392,43
468737,15394,27
468748,8815,2
468748,8847,1
468748,10334,3
468780,8773,3
468780,8794,2
468780,8811,7
468780,8815,1
468780,8909,4
468780,8920,9
468780,8926,6
468780,10321,5
468780,10349,8
468780,10377,10
468818,8815,2
468818,8847,1
468856,8745,6
468856,8773,4
468856,8794,2
468856,8814,3
468856,8815,1
468856,8831,8
468856,8909,5
468856,8920,10
468856,10321,7
468856,10349,9
468894,8784,3
468894,10350,1
468894,14745,2
468894,15045,4
468931,8789,7
468931,8802,8
468931,8804,9
468931,8810,11
468931,8814,4
468931,8831,17
468931,8838,21
468931,8853,24
468931,8854,25
468931,8855,27
468931,8874,32
468931,8877,34
468931,8880,35
468931,8900,38
468931,8926,10
468931,10321,6
468931,10334,12
468931,10335,13
468931,10336,15
468931,10338,16
468931,10339,18
468931,10340,19
468931,10341,20
468931,10347,26
468931,10348,28
468931,10349,30
468931,10361,31
468931,10366,33
468931,10371,39
468931,10372,1
468931,10373,41
468931,10377,43
468931,10381,44
468931,11874,3
468931,11885,2
468931,11886,5
468931,12720,40
468931,13876,42
468931,14720,22
468931,15275,29
468931,15403,14
468931,15404,23
468931,15406,36
468931,15407,37
468969,8840,3
468969,8851,5
468969,8873,1
468969,10352,7
468969,12720,8
468969,14723,6
468969,14747,2
468969,15391,4
469006,8814,3
469006,8832,1
469006,11886,2
469047,8797,3
469047,8834,1
469047,8871,5
469047,8906,8
469047,8912,9
469047,14742,2
469047,15047,7
469047,15402,4
469047,15405,6
469121,8855,4
469121,8900,5
469121,8926,3
469121,10381,1
469121,11885,2
469121,15048,6
469158,8914,2
469158,10344,3
469158,10381,1
469158,14733,4
469199,8743,2
469199,8746,7
469199,8831,4
469199,8900,6
469199,10321,3
469199,10344,5
469199,10381,1
469236,8847,1
469275,8743,2
469275,14725,3
469275,14727,4
469275,14730,1
469275,14731,8
469275,15045,5
469275,15047,7
469275,15473,6
469311,8794,3
469311,8840,2
469311,8873,8
469311,10332,5
469311,10335,6
469311,10352,1
469311,10373,10
469311,12720,9
469311,15269,4
469311,15276,7
469352,8789,1
469352,8838,2
469389,8745,5
469389,8758,3
469389,8773,4
469389,8794,2
469389,8815,1
469389,8831,8
469389,8926,7
469389,10321,6
469389,10349,9
469389,14736,10
469427,8810,3
469427,10332,4
469427,10352,1
469427,10356,6
469427,10372,7
469427,10373,9
469427,10381,10
469427,11885,2
469427,12720,8
469427,15271,5
469464,8759,2
469464,8762,6
469464,8785,3
469464,8851,7
469464,8860,8
469464,14714,4
469464,14724,1
469464,15273,5
469464,15407,9
469502,8743,6
469502,8747,1
469502,8748,3
469502,8906,9
469502,14716,2
469502,14737,4
469502,14742,5
469502,14744,7
469502,14745,8
469540,8840,1
469540,8900,2
469578,8748,1
469623,8791,6
469623,8832,1
469623,8840,2
469623,8855,8
469623,8898,4
469623,8900,9
469623,8926,7
469623,10321,5
469623,11886,3
469623,14732,10
474162,8789,3
474162,8809,4
474162,8831,5
474162,8871,8
474162,8873,9
474162,8910,2
474162,10340,6
474162,10352,7
474162,12720,1
474162,14732,10
474184,14736,1
474207,8871,7
474207,8877,1
474207,8885,2
474207,8896,9
474207,10340,5
474207,13884,6
474207,14717,4
474207,15402,3
474207,15405,8
474233,8811,3
474233,10336,4
474233,10338,5
474233,10344,6
474233,10356,7
474233,10370,8
474233,10372,9
474233,10377,10
474233,11885,2
474233,14736,1
474257,8745,3
474257,8782,5
474257,8785,6
474257,8794,2
474257,8847,8
474257,8870,10
474257,8874,11
474257,8903,1
474257,10352,9
474257,15041,4
474257,15403,7
474285,8789,4
474285,8809,6
474285,8832,7
474285,8840,3
474285,8900,1
474285,10326,5
474285,14740,2
474308,8809,5
474308,8840,3
474308,8900,1
474308,8915,4
474308,10332,6
474308,10356,7
474308,10372,8
474308,10373,9
474308,14740,2
474336,8745,6
474336,8789,8
474336,8802,9
474336,8804,10
474336,8810,12
474336,8814,4
474336,8831,18
474336,8832,19
474336,8838,22
474336,8853,26
474336,8854,27
474336,8855,29
474336,8874,35
474336,8877,37
474336,8880,38
474336,8900,41
474336,8926,11
474336,10321,7
474336,10334,13
474336,10335,14
474336,10336,16
474336,10338,17
474336,10339,20
474336,10341,21
474336,10347,28
474336,10348,30
474336,10349,32
474336,10353,33
474336,10361,34
474336,10366,36
474336,10371,42
474336,10372,1
474336,10373,44
474336,10377,46
474336,10381,47
474336,11874,3
474336,11885,2
474336,11886,5
474336,12720,43
474336,13876,45
474336,14720,23
474336,14721,24
474336,15275,31
474336,15403,15
474336,15404,25
474336,15406,39
474336,15407,40
474360,8809,5
474360,8839,7
474360,8840,4
474360,8898,2
474360,8900,1
474360,10334,6
474360,10346,8
474360,10348,9
474360,10356,10
474360,14740,3
474387,8847,4
474387,8856,3
474387,8860,1
474387,8873,6
474387,10352,5
474387,14747,2
474415,8747,2
474415,8785,3
474415,8799,4
474415,8847,5
474415,8873,1
474415,8922,7
474415,10352,6
474445,8747,3
474445,8790,4
474445,8798,5
474445,8855,1
474445,8894,7
474445,14739,2
474445,15044,6
474445,15048,8
475904,8748,2
475904,8823,1
475904,11874,3
476310,8789,1
476310,8794,3
476310,8809,6
476310,8877,10
476310,10318,4
476310,10325,5
476310,10334,7
476310,10336,8
476310,11886,2
476310,14721,9
476395,8743,2
476395,8802,4
476395,10320,3
476395,10336,1
476395,10370,7
476395,10377,8
476395,14725,5
476395,14729,6
476395,14736,9
476438,8909,2
476438,14716,4
476438,14732,6
476438,15403,3
476438,15472,1
476438,15474,5
476438,15475,7
476482,8871,7
476482,8909,2
476482,14716,5
476482,14721,6
476482,14732,9
476482,14742,3
476482,15047,8
476482,15403,4
476482,15472,1
476482,15475,10
476532,8841,1
476532,10346,2
476589,8871,7
476589,8880,8
476589,8906,9
476589,14716,5
476589,14718,6
476589,14719,1
476589,14745,2
476589,15269,3
476589,15526,4
477393,8856,3
477393,8860,5
477393,8873,6
477393,10353,2
477393,10366,7
477393,10371,9
477393,14714,4
477393,14729,8
477393,14747,1
477448,8773,3
477448,8794,1
477448,8815,4
477448,10352,2
477448,12720,5
477510,8840,1
477510,8900,2
477578,8743,4
477578,8758,1
477578,8842,3
477578,8851,8
477578,8888,2
477578,10332,7
477578,11886,6
477578,14744,5
477578,15407,9
477639,8743,5
477639,8747,3
477639,8758,1
477639,8840,4
477639,8851,9
477639,8888,2
477639,11886,7
477639,11890,6
477639,14718,8
477639,15407,10
477702,8810,7
477702,8847,8
477702,8856,2
477702,8898,4
477702,8910,1
477702,10321,6
477702,10346,9
477702,11885,3
477702,11976,5
477765,8743,2
477765,8773,1
477765,8815,4
477765,8910,3
478468,8743,3
478468,8783,5
478468,8791,6
478468,8914,4
478468,10350,2
478468,11886,1
478468,14730,9
478468,15047,10
478468,15272,7
478468,15404,8
478531,8747,3
478531,8758,4
478531,8855,2
478531,8860,7
478531,11886,6
478531,14729,8
478531,14744,1
478531,14747,5
478598,8783,4
478598,8838,5
478598,11886,1
478598,14737,2
478598,14740,3
478661,8743,6
478661,8746,9
478661,8758,3
478661,8759,4
478661,8863,1
478661,14737,2
478661,14742,5
478661,14745,7
478661,15525,8
478727,8789,2
478727,8898,3
478727,8910,1
478727,10320,5
478727,10321,6
478727,10371,7
478727,10381,9
478727,11976,4
478727,14732,8
478795,8898,1
478863,8898,1
479127,8898,2
479127,14720,1
479132,8785,6
479132,8796,3
479132,8798,7
479132,8829,4
479132,8898,2
479132,8900,8
479132,10346,1
479132,11890,5
479132,12720,9
479132,14736,10
479138,8782,1
479138,8791,3
479138,8799,4
479138,8855,8
479138,8871,10
479138,8915,2
479138,10332,6
479138,10340,7
479138,10352,9
479138,15270,5
479143,8794,2
479143,8799,3
479143,8847,7
479143,8850,8
479143,8870,10
479143,8903,1
479143,10332,5
479143,10352,9
479143,15270,4
479143,15271,6
479150,8814,2
479150,10338,1
479155,8810,4
479155,8815,5
479155,8831,7
479155,8839,8
479155,8910,2
479155,8926,3
479155,10321,1
479155,10334,6
479155,10349,9
479155,10372,10
479161,8745,2
479161,8810,4
479161,8831,6
479161,8839,7
479161,8926,3
479161,10321,1
479161,10334,5
479161,10349,8
479161,10372,9
479167,8802,3
479167,8804,4
479167,8853,5
479167,8898,2
479167,10346,1
479172,8796,3
479172,8815,4
479172,10338,1
479172,11890,2
479177,8747,2
479177,8784,3
479177,8834,5
479177,8871,6
479177,8894,9
479177,8912,1
479177,8922,10
479177,10369,8
479177,14714,4
479177,15045,7
479181,8784,1
479181,10335,3
479181,10350,4
479181,14745,2
479186,8797,4
479186,8814,2
479186,8874,1
479186,10373,6
479186,11886,3
479186,12720,5
479186,15475,7
479189,8914,2
479189,10336,5
479189,10344,6
479189,10348,8
479189,10350,1
479189,11874,3
479189,11976,4
479189,13884,9
479189,15045,10
479189,15404,7
479194,8920,2
479194,15700,1
479198,8802,3
479198,8804,4
479198,8898,2
479198,10346,1
479203,8864,2
479203,10332,1
479207,8802,4
479207,8809,5
479207,8874,7
479207,8898,2
479207,8900,8
479207,8910,3
479207,10346,1
479207,10352,6
479213,8802,3
479213,8804,4
479213,8853,5
479213,8874,6
479213,8898,2
479213,8900,7
479213,10346,1
479219,8838,4
479219,8850,6
479219,8871,1
479219,10351,7
479219,14719,3
479219,14721,5
479219,14747,2
479224,8746,9
479224,8748,3
479224,8823,8
479224,8842,6
479224,8856,2
479224,8900,1
479224,10326,7
479224,11874,4
479224,14740,5
479231,8898,3
479231,8922,1
479231,14737,2
479236,8798,5
479236,8810,6
479236,8834,8
479236,8871,10
479236,8898,4
479236,8912,1
479236,10336,7
479236,10350,9
479236,11886,2
479236,14737,3
479242,8814,2
479242,10373,1
479242,11311,4
479242,14739,3
479247,8903,5
479247,11890,2
479247,13884,4
479247,14714,3
479247,15392,1
479253,8834,3
479253,8880,5
479253,10351,1
479253,11886,2
479253,15391,4
479257,8814,2
479257,10334,3
479257,10341,4
479257,10348,5
479257,10353,1
479257,10370,7
479257,10371,8
479257,15275,6
479905,8851,4
479905,8871,9
479905,8873,1
479905,10352,6
479905,10356,7
479905,13884,8
479905,14723,5
479905,14747,2
479905,15392,3
479993,8762,6
479993,8839,5
479993,10318,3
479993,10334,1
479993,10348,7
479993,10353,8
479993,14718,4
479993,14739,2
479993,15702,9
480079,8797,4
480079,14728,1
480079,14736,10
480079,14740,3
480079,14745,2
480079,15270,5
480079,15273,7
480079,15403,6
480079,15473,9
480079,15701,8
480164,8839,1
480250,8854,6
480250,8922,8
480250,10326,4
480250,14720,5
480250,15270,3
480250,15403,1
480250,15472,2
480250,15702,7
480336,8791,3
480336,8814,2
480336,15047,5
480336,15048,6
480336,15472,4
480336,15703,1
480421,8811,1
480421,8815,4
480421,8888,6
480421,8914,2
480421,8915,3
480421,10344,5
480509,8789,4
480509,8791,5
480509,8840,3
480509,8900,9
480509,14720,7
480509,14721,8
480509,14740,2
480509,15403,1
480509,15472,6
480561,8898,1
480618,8871,2
480618,10336,5
480618,11976,1
480618,14742,3
480618,15271,4
480673,8762,2
480673,14739,1
480726,8898,1
480780,8898,1
480836,8898,1
480890,8743,1
480890,8796,3
480890,8842,5
480890,8910,6
480890,8912,2
480890,14742,4
480947,8743,1
480947,8746,2
480947,8815,5
480947,8900,8
480947,8909,4
480947,10335,6
480947,10341,7
480947,10381,9
480947,14740,3
484204,8773,1
484261,8829,1
484269,8758,2
484269,8840,1
484279,8783,2
484279,8914,1
484279,11885,3
484279,11886,4
484289,8783,2
484289,8914,1
484289,10351,4
484289,11885,3
484310,8856,4
484310,8873,5
484310,14714,2
484310,14744,3
484310,14747,1
484347,8762,2
484347,8782,4
484347,8903,6
484347,8915,1
484347,10369,5
484347,14740,3
484527,8748,3
484527,8871,7
484527,8873,2
484527,14714,6
484527,14737,4
484527,14744,5
484527,14747,1
484533,8762,8
484533,8802,7
484533,8840,3
484533,8842,4
484533,8853,9
484533,8873,2
484533,10320,6
484533,11311,1
484533,11890,5
484533,14732,10
484536,8855,5
484536,8912,7
484536,8914,4
484536,10349,2
484536,14740,3
484536,14744,1
484536,15474,6
484540,8791,6
484540,8832,9
484540,8880,2
484540,8915,5
484540,10326,7
484540,10332,8
484540,11886,1
484540,14740,3
484540,14745,4
484540,15729,10
484545,8797,2
484545,8814,1
484545,11886,3
484545,14719,4
484545,15275,5
484545,15475,6
484548,8839,3
484548,8898,1
484548,10321,2
484555,8773,9
484555,8794,3
484555,8814,4
484555,8836,5
484555,8856,7
484555,8898,1
484555,10321,2
484555,11885,8
484555,11890,6
484555,11976,10
484557,8783,4
484557,8831,6
484557,8895,9
484557,8914,1
484557,10350,8
484557,10351,2
484557,11885,3
484557,15047,10
484557,15272,5
484557,15404,7
484560,8797,3
484560,8832,4
484560,10343,2
484560,11886,1
484560,14719,5
484560,15729,6
484564,8915,1
484567,8758,1
484567,8885,4
484567,8895,6
484567,10318,2
484567,10332,5
484567,14740,3
484567,15702,7
484568,8802,4
484568,8829,3
484568,8842,1
484568,8894,2
484934,8782,3
484934,8799,1
484934,8847,5
484934,8877,6
484934,8914,2
484934,15744,4
484935,14728,3
484935,15474,2
484935,15701,1
484938,8794,2
484938,15701,1
484942,15701,1
484949,14721,2
484949,14723,1
484949,14724,3
484950,8814,2
484950,8920,6
484950,10353,1
484950,10371,5
484950,15275,3
484950,15276,4
484960,15526,1
484967,8798,2
484967,8870,4
484967,14719,3
484967,15041,1
484973,8900,1
484974,8782,4
484974,8799,5
484974,8915,3
484974,10369,1
484974,14740,2
484976,8794,2
484976,10340,1
484976,11874,3
484985,8926,3
484985,10348,4
484985,10356,5
484985,11890,2
484985,14729,1
484985,14736,6
484988,8802,4
484988,8804,5
484988,8814,3
484988,8829,2
484988,10340,6
484988,10373,1
484988,15276,7
484991,8810,4
484991,8853,6
484991,8910,2
484991,8926,3
484991,10349,7
484991,10372,8
484991,15271,5
484991,15274,1
484994,8791,4
484994,8834,5
484994,8840,2
484994,8870,1
484994,8903,6
484994,8914,3
484994,15703,7
484996,8895,2
484996,15272,1
485001,8814,2
485001,8920,10
485001,10334,3
485001,10348,4
485001,10352,7
485001,10353,1
485001,12720,9
485001,14729,8
485001,15275,5
485001,15276,6
485003,8747,2
485003,8762,1
485003,8798,4
485003,8895,6
485003,8914,3
485003,10351,5
485008,8743,3
485008,8791,5
485008,8832,7
485008,8839,8
485008,8898,4
485008,8900,1
485008,10332,6
485008,10381,9
485008,14740,2
485015,8743,2
485015,8746,9
485015,8831,4
485015,8847,6
485015,8926,3
485015,10348,7
485015,10349,1
485015,10372,10
485015,10377,11
485015,14732,8
485015,15274,5
485017,8796,3
485017,8802,5
485017,8804,6
485017,8847,8
485017,10325,4
485017,10338,1
485017,10339,7
485017,10346,9
485017,11890,2
485019,15701,1
485048,8832,7
485048,8864,10
485048,8926,5
485048,10321,3
485048,10325,4
485048,10331,6
485048,10347,9
485048,10372,1
485048,11885,2
485048,15392,8
485093,8782,1
485093,8874,4
485093,8903,5
485093,10341,2
485093,14720,3
485108,10340,1
485108,11311,2
485108,14714,3
485108,14718,4
485125,8877,6
485125,8896,8
485125,10340,1
485125,13884,5
485125,14717,3
485125,14720,4
485125,14745,2
485125,15405,7
485144,8794,3
485144,8815,5
485144,8832,6
485144,8839,7
485144,8864,8
485144,8885,4
485144,8900,1
485144,10370,9
485144,14730,10
485144,14740,2
485173,8783,4
485173,8798,5
485173,8854,7
485173,8870,1
485173,8895,10
485173,8914,2
485173,10332,6
485173,10350,8
485173,10351,9
485173,11886,3
485173,15047,11
485189,8762,5
485189,10318,3
485189,13884,8
485189,14718,4
485189,14722,6
485189,14726,9
485189,14739,2
485189,15278,7
485189,15702,1
485206,8747,2
485206,8762,8
485206,8784,3
485206,8789,4
485206,8797,5
485206,8832,7
485206,8871,9
485206,8900,10
485206,10326,6
485206,15044,1
485223,8789,3
485223,8797,4
485223,10348,6
485223,10373,9
485223,11886,2
485223,14722,5
485223,14728,8
485223,15473,7
485223,15475,10
485223,15729,1
485241,15474,2
485241,15701,1
485256,10325,3
485256,10347,1
485256,10348,7
485256,14714,4
485256,14720,5
485256,14721,6
485256,14744,2
485256,15275,8
485270,8834,4
485270,8880,5
485270,14732,6
485270,14742,2
485270,15403,3
485270,15472,1
485270,15475,8
485270,15703,7
485292,10338,1
485292,11890,2
485307,8784,1
485307,10350,2
485307,15045,3
485325,10353,1
485325,15391,2
485342,8798,2
485342,8870,4
485342,14719,3
485342,15041,1
485358,8794,2
485358,8926,3
485358,10381,7
485358,14720,5
485358,14731,6
485358,15403,4
485358,15701,1
485374,8743,4
485374,8791,6
485374,8814,3
485374,8839,9
485374,8898,5
485374,8900,1
485374,10332,7
485374,10335,8
485374,10381,10
485374,14740,2
485392,8785,4
485392,8794,2
485392,8853,7
485392,8885,3
485392,10340,1
485392,14716,5
485392,14718,6
485392,14724,8
485392,14730,9
485392,15047,10
485405,8762,4
485405,8895,5
485405,10318,1
485405,10334,3
485405,14739,2
485405,15702,6
485424,8802,1
485424,8873,4
485424,10348,3
485424,10366,5
485424,10371,6
485424,11874,2
485440,8743,2
485440,8903,3
485440,10318,1
485472,8784,1
485472,8912,4
485472,14731,3
485472,14745,2
485541,8909,1
485541,10338,2
485541,10377,4
485541,11890,3
485601,15701,1
485629,8762,6
485629,10318,1
485629,14718,5
485629,14737,2
485629,14739,3
485629,15394,4
485629,15702,7
485629,15748,8
485660,8747,1
485660,10353,4
485660,10371,2
485660,14716,3
485688,8747,1
485688,10353,4
485688,10371,2
485688,14716,3
485723,8747,1
485723,10353,4
485723,10371,2
485723,14716,3
485749,8743,1
485749,8745,2
485749,8900,4
485749,14740,3
485777,8773,8
485777,8794,3
485777,8836,1
485777,8856,6
485777,8898,7
485777,10370,2
485777,11874,4
485777,11890,5
485777,15394,9
485809,8747,2
485809,10353,1
485809,10370,4
485809,10371,5
485809,14716,3
485836,8743,1
485836,8745,2
485836,8834,4
485836,8840,3
485866,8743,1
485866,8745,5
485866,8758,3
485866,11886,4
485866,14737,2
485895,8743,1
485895,8745,2
485920,8743,1
485920,8832,3
485920,10343,4
485920,11886,2
485920,14724,5
488336,8836,2
488336,10353,3
488336,10370,4
488336,10371,5
488336,14716,1
488343,8746,1
488343,11874,2
488401,8747,2
488401,8906,6
488401,8922,7
488401,14716,1
488401,14717,4
488401,14718,5
488401,15472,3
488422,8748,2
488422,8784,3
488422,8785,1
488422,8823,4
488422,8853,5
488422,8864,6
488436,8870,5
488436,8920,7
488436,11976,2
488436,14727,6
488436,15270,4
488436,15472,3
488436,15702,1
488450,8840,2
488450,8853,3
488450,15044,1
488467,11976,2
488467,15044,1
488479,10326,2
488479,12720,6
488479,14714,3
488479,14721,1
488479,14731,5
488479,15744,4
488497,8745,5
488497,8814,3
488497,8815,6
488497,8874,8
488497,8914,2
488497,10352,7
488497,10373,1
488497,11890,4
488497,13876,9
488497,15475,10
488514,8785,2
488514,8798,3
488514,8895,1
488514,10332,4
488514,10356,6
488514,14720,5
488529,8796,2
488529,8810,4
488529,8831,6
488529,8851,8
488529,10321,3
488529,10331,5
488529,10348,9
488529,10372,10
488529,12720,1
488529,14721,7
488546,8831,3
488546,10334,1
488546,10336,2
488546,10348,4
488546,10353,5
488546,10356,6
488546,10370,8
488546,14729,7
488561,8809,3
488561,8847,5
488561,8874,10
488561,8920,1
488561,8926,4
488561,10352,7
488561,10361,9
488561,11874,2
488561,15276,6
