bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
451643,684906,text,29343,application/pdf,Introduced,https://legiscan.com/ME/text/LD10/id/684906,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0014&item=1&snum=126
451619,684882,text,29745,application/pdf,Introduced,https://legiscan.com/ME/text/LD11/id/684882,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0015&item=1&snum=126
451619,819738,text,87403,application/pdf,Amended,https://legiscan.com/ME/text/LD11/id/819738,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0015&item=2&snum=126
451619,840256,text,20111,application/pdf,Chaptered,https://legiscan.com/ME/text/LD11/id/840256,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0015&item=3&snum=126
451590,684853,text,27391,application/pdf,Introduced,https://legiscan.com/ME/text/LD12/id/684853,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0016&item=1&snum=126
451566,684829,text,27403,application/pdf,Introduced,https://legiscan.com/ME/text/LD13/id/684829,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0017&item=1&snum=126
451543,684805,text,28610,application/pdf,Introduced,https://legiscan.com/ME/text/LD14/id/684805,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0018&item=1&snum=126
451543,800808,text,75219,application/pdf,Amended,https://legiscan.com/ME/text/LD14/id/800808,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0018&item=2&snum=126
451543,819667,text,10864,application/pdf,Chaptered,https://legiscan.com/ME/text/LD14/id/819667,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0018&item=3&snum=126
451518,684781,text,32299,application/pdf,Introduced,https://legiscan.com/ME/text/LD15/id/684781,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0019&item=1&snum=126
451518,852474,text,77955,application/pdf,Amended,https://legiscan.com/ME/text/LD15/id/852474,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0019&item=2&snum=126
451518,864893,text,5334,application/pdf,Chaptered,https://legiscan.com/ME/text/LD15/id/864893,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0019&item=3&snum=126
451495,684758,text,36412,application/pdf,Introduced,https://legiscan.com/ME/text/LD16/id/684758,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0020&item=1&snum=126
451470,684734,text,29316,application/pdf,Introduced,https://legiscan.com/ME/text/LD17/id/684734,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0021&item=1&snum=126
451446,684711,text,31416,application/pdf,Introduced,https://legiscan.com/ME/text/LD18/id/684711,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0022&item=1&snum=126
451422,684688,text,28942,application/pdf,Introduced,https://legiscan.com/ME/text/LD25/id/684688,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0023&item=1&snum=126
451422,866236,text,86667,application/pdf,Amended,https://legiscan.com/ME/text/LD25/id/866236,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0023&item=3&snum=126
451392,684661,text,29591,application/pdf,Introduced,https://legiscan.com/ME/text/LD26/id/684661,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0024&item=1&snum=126
451392,800780,text,13242,application/pdf,Chaptered,https://legiscan.com/ME/text/LD26/id/800780,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0024&item=2&snum=126
451368,684638,text,32704,application/pdf,Introduced,https://legiscan.com/ME/text/LD27/id/684638,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0025&item=1&snum=126
451368,864887,text,77408,application/pdf,Amended,https://legiscan.com/ME/text/LD27/id/864887,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0025&item=2&snum=126
451368,870197,text,76742,application/pdf,Amended,https://legiscan.com/ME/text/LD27/id/870197,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0025&item=4&snum=126
451368,872985,text,11466,application/pdf,Chaptered,https://legiscan.com/ME/text/LD27/id/872985,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0025&item=5&snum=126
451344,684614,text,29151,application/pdf,Introduced,https://legiscan.com/ME/text/LD33/id/684614,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0026&item=1&snum=126
451344,861923,text,80697,application/pdf,Amended,https://legiscan.com/ME/text/LD33/id/861923,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0026&item=2&snum=126
451344,869134,text,9777,application/pdf,Chaptered,https://legiscan.com/ME/text/LD33/id/869134,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0026&item=3&snum=126
451320,684590,text,48082,application/pdf,Introduced,https://legiscan.com/ME/text/LD34/id/684590,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0027&item=1&snum=126
451320,863454,text,90810,application/pdf,Amended,https://legiscan.com/ME/text/LD34/id/863454,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0027&item=2&snum=126
451320,863455,text,77502,application/pdf,Amended,https://legiscan.com/ME/text/LD34/id/863455,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0027&item=5&snum=126
451320,869132,text,26314,application/pdf,Chaptered,https://legiscan.com/ME/text/LD34/id/869132,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0027&item=6&snum=126
451296,684566,text,29570,application/pdf,Introduced,https://legiscan.com/ME/text/LD35/id/684566,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0030&item=1&snum=126
451296,833691,text,76058,application/pdf,Amended,https://legiscan.com/ME/text/LD35/id/833691,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0030&item=2&snum=126
451296,854224,text,10412,application/pdf,Chaptered,https://legiscan.com/ME/text/LD35/id/854224,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0030&item=3&snum=126
451271,684542,text,28651,application/pdf,Introduced,https://legiscan.com/ME/text/LD36/id/684542,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0031&item=1&snum=126
451248,684518,text,28946,application/pdf,Introduced,https://legiscan.com/ME/text/LD37/id/684518,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0032&item=1&snum=126
451248,859203,text,5728,application/pdf,Chaptered,https://legiscan.com/ME/text/LD37/id/859203,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0032&item=3&snum=126
451227,684497,text,28805,application/pdf,Introduced,https://legiscan.com/ME/text/LD38/id/684497,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0033&item=1&snum=126
451227,1006126,text,80762,application/pdf,Amended,https://legiscan.com/ME/text/LD38/id/1006126,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0033&item=2&snum=126
456226,689493,text,29667,application/pdf,Introduced,https://legiscan.com/ME/text/LD39/id/689493,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0034&item=1&snum=126
456226,983711,text,88708,application/pdf,Amended,https://legiscan.com/ME/text/LD39/id/983711,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0034&item=2&snum=126
456226,995397,text,59157,application/pdf,Chaptered,https://legiscan.com/ME/text/LD39/id/995397,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0034&item=3&snum=126
456197,689465,text,29126,application/pdf,Introduced,https://legiscan.com/ME/text/LD40/id/689465,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0035&item=1&snum=126
456167,689438,text,29084,application/pdf,Introduced,https://legiscan.com/ME/text/LD41/id/689438,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0036&item=1&snum=126
456138,689411,text,27496,application/pdf,Introduced,https://legiscan.com/ME/text/LD42/id/689411,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0037&item=1&snum=126
456138,829758,text,80784,application/pdf,Amended,https://legiscan.com/ME/text/LD42/id/829758,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0037&item=2&snum=126
456138,844708,text,5958,application/pdf,Chaptered,https://legiscan.com/ME/text/LD42/id/844708,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0037&item=3&snum=126
456106,689382,text,27953,application/pdf,Introduced,https://legiscan.com/ME/text/LD43/id/689382,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0038&item=1&snum=126
456075,689354,text,30316,application/pdf,Introduced,https://legiscan.com/ME/text/LD44/id/689354,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0039&item=1&snum=126
456075,831103,text,75764,application/pdf,Amended,https://legiscan.com/ME/text/LD44/id/831103,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0039&item=2&snum=126
456075,842727,text,4922,application/pdf,Chaptered,https://legiscan.com/ME/text/LD44/id/842727,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0039&item=3&snum=126
456045,689325,text,31793,application/pdf,Introduced,https://legiscan.com/ME/text/LD45/id/689325,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0040&item=1&snum=126
456013,689294,text,32832,application/pdf,Introduced,https://legiscan.com/ME/text/LD46/id/689294,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0041&item=1&snum=126
456013,830892,text,85629,application/pdf,Amended,https://legiscan.com/ME/text/LD46/id/830892,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0041&item=2&snum=126
456013,848101,text,12738,application/pdf,Chaptered,https://legiscan.com/ME/text/LD46/id/848101,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0041&item=3&snum=126
455985,689267,text,27220,application/pdf,Introduced,https://legiscan.com/ME/text/LD47/id/689267,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0042&item=1&snum=126
455953,689237,text,28553,application/pdf,Introduced,https://legiscan.com/ME/text/LD48/id/689237,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0043&item=1&snum=126
455924,689217,text,28161,application/pdf,Introduced,https://legiscan.com/ME/text/LD49/id/689217,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0044&item=1&snum=126
455895,689200,text,27887,application/pdf,Introduced,https://legiscan.com/ME/text/LD50/id/689200,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0045&item=1&snum=126
455865,689180,text,72137,application/pdf,Introduced,https://legiscan.com/ME/text/LD51/id/689180,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0046&item=1&snum=126
455836,689152,text,27136,application/pdf,Introduced,https://legiscan.com/ME/text/LD52/id/689152,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0047&item=1&snum=126
455805,689131,text,30099,application/pdf,Introduced,https://legiscan.com/ME/text/LD53/id/689131,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0048&item=1&snum=126
455773,689109,text,32546,application/pdf,Introduced,https://legiscan.com/ME/text/LD54/id/689109,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0049&item=1&snum=126
455744,689088,text,30131,application/pdf,Introduced,https://legiscan.com/ME/text/LD55/id/689088,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0050&item=1&snum=126
455713,690903,text,27080,application/pdf,Introduced,https://legiscan.com/ME/text/LD56/id/690903,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0051&item=1&snum=126
462171,695271,text,29012,application/pdf,Introduced,https://legiscan.com/ME/text/LD60/id/695271,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0052&item=1&snum=126
462150,695250,text,32714,application/pdf,Introduced,https://legiscan.com/ME/text/LD61/id/695250,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0053&item=1&snum=126
462150,815415,text,73511,application/pdf,Amended,https://legiscan.com/ME/text/LD61/id/815415,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0053&item=2&snum=126
462150,871821,text,6202,application/pdf,Chaptered,https://legiscan.com/ME/text/LD61/id/871821,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0053&item=3&snum=126
462129,695230,text,29037,application/pdf,Introduced,https://legiscan.com/ME/text/LD62/id/695230,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0054&item=1&snum=126
462129,862432,text,90800,application/pdf,Amended,https://legiscan.com/ME/text/LD62/id/862432,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0054&item=2&snum=126
462109,695210,text,28015,application/pdf,Introduced,https://legiscan.com/ME/text/LD63/id/695210,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0055&item=1&snum=126
462109,820075,text,73684,application/pdf,Amended,https://legiscan.com/ME/text/LD63/id/820075,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0055&item=2&snum=126
462109,845474,text,4791,application/pdf,Chaptered,https://legiscan.com/ME/text/LD63/id/845474,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0055&item=3&snum=126
462090,695192,text,30162,application/pdf,Introduced,https://legiscan.com/ME/text/LD64/id/695192,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0056&item=1&snum=126
462090,845438,text,6657,application/pdf,Chaptered,https://legiscan.com/ME/text/LD64/id/845438,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0056&item=2&snum=126
462065,695166,text,28106,application/pdf,Introduced,https://legiscan.com/ME/text/LD65/id/695166,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0057&item=1&snum=126
462045,695147,text,78245,application/pdf,Introduced,https://legiscan.com/ME/text/LD66/id/695147,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0069&item=1&snum=126
462024,695126,text,36186,application/pdf,Introduced,https://legiscan.com/ME/text/LD67/id/695126,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0070&item=1&snum=126
462194,695367,text,32480,application/pdf,Introduced,https://legiscan.com/ME/text/LD68/id/695367,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0071&item=1&snum=126
461980,695081,text,95394,application/pdf,Introduced,https://legiscan.com/ME/text/LD69/id/695081,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0072&item=1&snum=126
461952,695055,text,27604,application/pdf,Introduced,https://legiscan.com/ME/text/LD70/id/695055,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0063&item=1&snum=126
461931,695034,text,32712,application/pdf,Introduced,https://legiscan.com/ME/text/LD71/id/695034,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0064&item=1&snum=126
461931,862421,text,87655,application/pdf,Amended,https://legiscan.com/ME/text/LD71/id/862421,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0064&item=2&snum=126
461931,866856,text,79178,application/pdf,Amended,https://legiscan.com/ME/text/LD71/id/866856,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0064&item=4&snum=126
461931,871805,text,12731,application/pdf,Chaptered,https://legiscan.com/ME/text/LD71/id/871805,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0064&item=5&snum=126
461908,695013,text,30129,application/pdf,Introduced,https://legiscan.com/ME/text/LD72/id/695013,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0065&item=1&snum=126
461908,830586,text,15891,application/pdf,Chaptered,https://legiscan.com/ME/text/LD72/id/830586,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0065&item=3&snum=126
461886,694992,text,27783,application/pdf,Introduced,https://legiscan.com/ME/text/LD73/id/694992,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0066&item=1&snum=126
461863,694970,text,28277,application/pdf,Introduced,https://legiscan.com/ME/text/LD74/id/694970,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0067&item=1&snum=126
461838,694945,text,29309,application/pdf,Introduced,https://legiscan.com/ME/text/LD75/id/694945,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0068&item=1&snum=126
461816,694925,text,28807,application/pdf,Introduced,https://legiscan.com/ME/text/LD76/id/694925,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0059&item=1&snum=126
461793,694901,text,28575,application/pdf,Introduced,https://legiscan.com/ME/text/LD77/id/694901,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0060&item=1&snum=126
461771,694879,text,35420,application/pdf,Introduced,https://legiscan.com/ME/text/LD78/id/694879,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0061&item=1&snum=126
461771,830451,text,79003,application/pdf,Amended,https://legiscan.com/ME/text/LD78/id/830451,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0061&item=2&snum=126
461771,849088,text,6000,application/pdf,Chaptered,https://legiscan.com/ME/text/LD78/id/849088,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0061&item=3&snum=126
461749,694857,text,28575,application/pdf,Introduced,https://legiscan.com/ME/text/LD79/id/694857,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0062&item=1&snum=126
461728,694836,text,37742,application/pdf,Introduced,https://legiscan.com/ME/text/LD80/id/694836,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0058&item=1&snum=126
469464,702822,text,31667,application/pdf,Introduced,https://legiscan.com/ME/text/LD91/id/702822,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0073&item=1&snum=126
469464,800755,text,70527,application/pdf,Amended,https://legiscan.com/ME/text/LD91/id/800755,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0073&item=2&snum=126
469464,823856,text,15663,application/pdf,Chaptered,https://legiscan.com/ME/text/LD91/id/823856,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0073&item=3&snum=126
469427,702785,text,30319,application/pdf,Introduced,https://legiscan.com/ME/text/LD92/id/702785,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0074&item=1&snum=126
469427,832955,text,82240,application/pdf,Amended,https://legiscan.com/ME/text/LD92/id/832955,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0074&item=2&snum=126
469427,870131,text,74972,application/pdf,Amended,https://legiscan.com/ME/text/LD92/id/870131,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0074&item=4&snum=126
469427,875287,text,11447,application/pdf,Chaptered,https://legiscan.com/ME/text/LD92/id/875287,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0074&item=5&snum=126
469389,702747,text,27455,application/pdf,Introduced,https://legiscan.com/ME/text/LD93/id/702747,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0075&item=1&snum=126
469352,702710,text,27661,application/pdf,Introduced,https://legiscan.com/ME/text/LD94/id/702710,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0076&item=1&snum=126
469311,702671,text,36337,application/pdf,Introduced,https://legiscan.com/ME/text/LD95/id/702671,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0077&item=1&snum=126
469311,832953,text,71333,application/pdf,Amended,https://legiscan.com/ME/text/LD95/id/832953,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0077&item=2&snum=126
469275,702635,text,28815,application/pdf,Introduced,https://legiscan.com/ME/text/LD96/id/702635,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0078&item=1&snum=126
469236,702598,text,26855,application/pdf,Introduced,https://legiscan.com/ME/text/LD97/id/702598,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0079&item=1&snum=126
469199,702562,text,28272,application/pdf,Introduced,https://legiscan.com/ME/text/LD98/id/702562,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0080&item=1&snum=126
469158,702523,text,29079,application/pdf,Introduced,https://legiscan.com/ME/text/LD99/id/702523,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0081&item=1&snum=126
469121,702486,text,28906,application/pdf,Introduced,https://legiscan.com/ME/text/LD100/id/702486,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0082&item=1&snum=126
469623,703055,text,29257,application/pdf,Introduced,https://legiscan.com/ME/text/LD101/id/703055,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0083&item=1&snum=126
469623,861791,text,74882,application/pdf,Amended,https://legiscan.com/ME/text/LD101/id/861791,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0083&item=2&snum=126
469623,863329,text,6026,application/pdf,Chaptered,https://legiscan.com/ME/text/LD101/id/863329,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0083&item=3&snum=126
469047,702415,text,41475,application/pdf,Introduced,https://legiscan.com/ME/text/LD102/id/702415,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0084&item=1&snum=126
469006,702376,text,27223,application/pdf,Introduced,https://legiscan.com/ME/text/LD103/id/702376,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0085&item=1&snum=126
469006,800729,text,12009,application/pdf,Chaptered,https://legiscan.com/ME/text/LD103/id/800729,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0085&item=2&snum=126
468969,702340,text,35919,application/pdf,Introduced,https://legiscan.com/ME/text/LD104/id/702340,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0086&item=1&snum=126
468969,862911,text,74927,application/pdf,Amended,https://legiscan.com/ME/text/LD104/id/862911,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0086&item=2&snum=126
468969,868708,text,6090,application/pdf,Chaptered,https://legiscan.com/ME/text/LD104/id/868708,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0086&item=5&snum=126
468931,702304,text,28397,application/pdf,Introduced,https://legiscan.com/ME/text/LD105/id/702304,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0087&item=1&snum=126
468894,702268,text,31899,application/pdf,Introduced,https://legiscan.com/ME/text/LD106/id/702268,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0088&item=1&snum=126
468894,808844,text,15371,application/pdf,Chaptered,https://legiscan.com/ME/text/LD106/id/808844,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0088&item=2&snum=126
468856,702232,text,32514,application/pdf,Introduced,https://legiscan.com/ME/text/LD107/id/702232,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0089&item=1&snum=126
468818,702194,text,29813,application/pdf,Introduced,https://legiscan.com/ME/text/LD108/id/702194,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0090&item=1&snum=126
468780,702158,text,28946,application/pdf,Introduced,https://legiscan.com/ME/text/LD109/id/702158,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0091&item=1&snum=126
468780,813160,text,81298,application/pdf,Amended,https://legiscan.com/ME/text/LD109/id/813160,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0091&item=2&snum=126
468780,839688,text,11050,application/pdf,Chaptered,https://legiscan.com/ME/text/LD109/id/839688,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0091&item=3&snum=126
468748,702126,text,27890,application/pdf,Introduced,https://legiscan.com/ME/text/LD110/id/702126,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0092&item=1&snum=126
474445,707827,text,32316,application/pdf,Introduced,https://legiscan.com/ME/text/LD111/id/707827,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0093&item=1&snum=126
474415,707802,text,28054,application/pdf,Introduced,https://legiscan.com/ME/text/LD112/id/707802,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0094&item=1&snum=126
474415,802088,text,10302,application/pdf,Chaptered,https://legiscan.com/ME/text/LD112/id/802088,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0094&item=2&snum=126
474387,707778,text,29375,application/pdf,Introduced,https://legiscan.com/ME/text/LD113/id/707778,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0095&item=1&snum=126
474387,801990,text,11163,application/pdf,Chaptered,https://legiscan.com/ME/text/LD113/id/801990,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0095&item=2&snum=126
474360,707754,text,28777,application/pdf,Introduced,https://legiscan.com/ME/text/LD114/id/707754,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0096&item=1&snum=126
