bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1401188,2235750,text,148434,application/pdf,Introduced,https://legiscan.com/ME/text/LD45/id/2235750,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0011&item=1&snum=130
1401352,2235918,text,175696,application/pdf,Introduced,https://legiscan.com/ME/text/LD46/id/2235918,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0012&item=1&snum=130
1401352,2418097,text,134332,application/pdf,Chaptered,https://legiscan.com/ME/text/LD46/id/2418097,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0012&item=3&snum=130
1401876,2236444,text,152705,application/pdf,Introduced,https://legiscan.com/ME/text/LD47/id/2236444,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0013&item=1&snum=130
1401876,2424850,text,68168,application/pdf,Chaptered,https://legiscan.com/ME/text/LD47/id/2424850,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0013&item=5&snum=130
1400629,2235189,text,158209,application/pdf,Introduced,https://legiscan.com/ME/text/LD48/id/2235189,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0014&item=1&snum=130
1400662,2235222,text,165708,application/pdf,Introduced,https://legiscan.com/ME/text/LD49/id/2235222,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0015&item=1&snum=130
1400827,2235389,text,166644,application/pdf,Introduced,https://legiscan.com/ME/text/LD50/id/2235389,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0016&item=1&snum=130
1400564,2235126,text,206372,application/pdf,Introduced,https://legiscan.com/ME/text/LD51/id/2235126,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0017&item=1&snum=130
1400564,2340782,text,179048,application/pdf,Chaptered,https://legiscan.com/ME/text/LD51/id/2340782,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0017&item=2&snum=130
1401941,2236510,text,177100,application/pdf,Introduced,https://legiscan.com/ME/text/LD52/id/2236510,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0018&item=1&snum=130
1401941,2413914,text,135106,application/pdf,Chaptered,https://legiscan.com/ME/text/LD52/id/2413914,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0018&item=3&snum=130
1400728,2235288,text,146528,application/pdf,Introduced,https://legiscan.com/ME/text/LD53/id/2235288,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0019&item=1&snum=130
1401417,2235981,text,164089,application/pdf,Introduced,https://legiscan.com/ME/text/LD54/id/2235981,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0020&item=1&snum=130
1401483,2236048,text,150388,application/pdf,Introduced,https://legiscan.com/ME/text/LD55/id/2236048,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0021&item=1&snum=130
1401483,2340347,text,128461,application/pdf,Chaptered,https://legiscan.com/ME/text/LD55/id/2340347,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0021&item=3&snum=130
1401122,2235683,text,151970,application/pdf,Introduced,https://legiscan.com/ME/text/LD56/id/2235683,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0022&item=1&snum=130
1400695,2235255,text,157111,application/pdf,Introduced,https://legiscan.com/ME/text/LD57/id/2235255,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0023&item=1&snum=130
1400695,2417966,text,147563,application/pdf,Chaptered,https://legiscan.com/ME/text/LD57/id/2417966,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0023&item=3&snum=130
1400991,2235551,text,154556,application/pdf,Introduced,https://legiscan.com/ME/text/LD58/id/2235551,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0024&item=1&snum=130
1400991,2420453,text,70627,application/pdf,Chaptered,https://legiscan.com/ME/text/LD58/id/2420453,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0024&item=3&snum=130
1401155,2235716,text,166598,application/pdf,Introduced,https://legiscan.com/ME/text/LD59/id/2235716,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0025&item=1&snum=130
1427316,2263420,text,156248,application/pdf,Introduced,https://legiscan.com/ME/text/LD60/id/2263420,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0026&item=1&snum=130
1427316,2343439,text,142383,application/pdf,Chaptered,https://legiscan.com/ME/text/LD60/id/2343439,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0026&item=3&snum=130
1427224,2263325,text,159450,application/pdf,Introduced,https://legiscan.com/ME/text/LD61/id/2263325,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0027&item=1&snum=130
1427224,2417555,text,65712,application/pdf,Chaptered,https://legiscan.com/ME/text/LD61/id/2417555,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0027&item=5&snum=130
1427213,2263314,text,170656,application/pdf,Introduced,https://legiscan.com/ME/text/LD62/id/2263314,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0028&item=1&snum=130
1427255,2263356,text,162909,application/pdf,Introduced,https://legiscan.com/ME/text/LD63/id/2263356,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0029&item=1&snum=130
1427255,2415807,text,69883,application/pdf,Chaptered,https://legiscan.com/ME/text/LD63/id/2415807,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0029&item=3&snum=130
1427259,2263360,text,157189,application/pdf,Introduced,https://legiscan.com/ME/text/LD64/id/2263360,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0030&item=1&snum=130
1427356,2263461,text,162275,application/pdf,Introduced,https://legiscan.com/ME/text/LD65/id/2263461,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0031&item=1&snum=130
1427356,2360112,text,135354,application/pdf,Chaptered,https://legiscan.com/ME/text/LD65/id/2360112,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0031&item=3&snum=130
1427289,2263393,text,208921,application/pdf,Introduced,https://legiscan.com/ME/text/LD66/id/2263393,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0032&item=1&snum=130
1427289,2404993,text,191562,application/pdf,Chaptered,https://legiscan.com/ME/text/LD66/id/2404993,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0032&item=3&snum=130
1427311,2263415,text,148234,application/pdf,Introduced,https://legiscan.com/ME/text/LD67/id/2263415,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0033&item=1&snum=130
1427311,2391204,text,64653,application/pdf,Chaptered,https://legiscan.com/ME/text/LD67/id/2391204,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0033&item=3&snum=130
1427302,2263406,text,149641,application/pdf,Introduced,https://legiscan.com/ME/text/LD68/id/2263406,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0034&item=1&snum=130
1427302,2416113,text,140874,application/pdf,Chaptered,https://legiscan.com/ME/text/LD68/id/2416113,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0034&item=3&snum=130
1427253,2263354,text,170503,application/pdf,Introduced,https://legiscan.com/ME/text/LD69/id/2263354,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0035&item=1&snum=130
1427253,2390910,text,156691,application/pdf,Chaptered,https://legiscan.com/ME/text/LD69/id/2390910,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0035&item=3&snum=130
1427270,2263371,text,166270,application/pdf,Introduced,https://legiscan.com/ME/text/LD70/id/2263371,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0036&item=1&snum=130
1427220,2263321,text,157423,application/pdf,Introduced,https://legiscan.com/ME/text/LD71/id/2263321,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0037&item=1&snum=130
1427399,2263504,text,176959,application/pdf,Introduced,https://legiscan.com/ME/text/LD72/id/2263504,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0038&item=1&snum=130
1427205,2263306,text,156163,application/pdf,Introduced,https://legiscan.com/ME/text/LD73/id/2263306,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0039&item=1&snum=130
1427205,2343434,text,69256,application/pdf,Chaptered,https://legiscan.com/ME/text/LD73/id/2343434,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0039&item=3&snum=130
1427319,2263423,text,153595,application/pdf,Introduced,https://legiscan.com/ME/text/LD74/id/2263423,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0040&item=1&snum=130
1427239,2263340,text,169908,application/pdf,Introduced,https://legiscan.com/ME/text/LD75/id/2263340,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0041&item=1&snum=130
1427257,2263358,text,195224,application/pdf,Introduced,https://legiscan.com/ME/text/LD76/id/2263358,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0042&item=1&snum=130
1427257,2417946,text,166682,application/pdf,Chaptered,https://legiscan.com/ME/text/LD76/id/2417946,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0042&item=3&snum=130
1427388,2263493,text,151717,application/pdf,Introduced,https://legiscan.com/ME/text/LD77/id/2263493,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0043&item=1&snum=130
1427388,2343441,text,68096,application/pdf,Chaptered,https://legiscan.com/ME/text/LD77/id/2343441,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0043&item=3&snum=130
1427284,2263388,text,176874,application/pdf,Introduced,https://legiscan.com/ME/text/LD78/id/2263388,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0044&item=1&snum=130
1427284,2413966,text,154728,application/pdf,Chaptered,https://legiscan.com/ME/text/LD78/id/2413966,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0044&item=3&snum=130
1427209,2263310,text,147748,application/pdf,Introduced,https://legiscan.com/ME/text/LD79/id/2263310,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0045&item=1&snum=130
1427320,2263424,text,170201,application/pdf,Introduced,https://legiscan.com/ME/text/LD80/id/2263424,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0046&item=1&snum=130
1427216,2263317,text,155177,application/pdf,Introduced,https://legiscan.com/ME/text/LD81/id/2263317,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0047&item=1&snum=130
1427216,2414041,text,69967,application/pdf,Chaptered,https://legiscan.com/ME/text/LD81/id/2414041,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0047&item=3&snum=130
1427290,2263394,text,160769,application/pdf,Introduced,https://legiscan.com/ME/text/LD82/id/2263394,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0048&item=1&snum=130
1427343,2263448,text,153722,application/pdf,Introduced,https://legiscan.com/ME/text/LD83/id/2263448,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0049&item=1&snum=130
1427336,2263441,text,165100,application/pdf,Introduced,https://legiscan.com/ME/text/LD84/id/2263441,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0050&item=1&snum=130
1427199,2263300,text,162138,application/pdf,Introduced,https://legiscan.com/ME/text/LD85/id/2263300,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0051&item=1&snum=130
1427199,2579833,text,143130,application/pdf,Chaptered,https://legiscan.com/ME/text/LD85/id/2579833,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0051&item=5&snum=130
1427268,2263369,text,156389,application/pdf,Introduced,https://legiscan.com/ME/text/LD86/id/2263369,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0052&item=1&snum=130
1427268,2423251,text,67260,application/pdf,Chaptered,https://legiscan.com/ME/text/LD86/id/2423251,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0052&item=3&snum=130
1427207,2263308,text,148592,application/pdf,Introduced,https://legiscan.com/ME/text/LD87/id/2263308,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0053&item=1&snum=130
1427381,2263486,text,173012,application/pdf,Introduced,https://legiscan.com/ME/text/LD88/id/2263486,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0054&item=1&snum=130
1427381,2405156,text,146884,application/pdf,Chaptered,https://legiscan.com/ME/text/LD88/id/2405156,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0054&item=3&snum=130
1427358,2263463,text,143820,application/pdf,Introduced,https://legiscan.com/ME/text/LD89/id/2263463,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0055&item=1&snum=130
1427309,2263413,text,155455,application/pdf,Introduced,https://legiscan.com/ME/text/LD90/id/2263413,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0056&item=1&snum=130
1427309,2360114,text,65841,application/pdf,Chaptered,https://legiscan.com/ME/text/LD90/id/2360114,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0056&item=3&snum=130
1427276,2263378,text,160105,application/pdf,Introduced,https://legiscan.com/ME/text/LD91/id/2263378,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0057&item=1&snum=130
1427276,2343433,text,70111,application/pdf,Chaptered,https://legiscan.com/ME/text/LD91/id/2343433,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0057&item=3&snum=130
1427266,2263367,text,185436,application/pdf,Introduced,https://legiscan.com/ME/text/LD92/id/2263367,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0058&item=1&snum=130
1427390,2263495,text,157628,application/pdf,Introduced,https://legiscan.com/ME/text/LD93/id/2263495,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0059&item=1&snum=130
1427390,2415724,text,70218,application/pdf,Chaptered,https://legiscan.com/ME/text/LD93/id/2415724,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0059&item=4&snum=130
1427304,2263408,text,156875,application/pdf,Introduced,https://legiscan.com/ME/text/LD94/id/2263408,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0060&item=1&snum=130
1427269,2263370,text,162695,application/pdf,Introduced,https://legiscan.com/ME/text/LD95/id/2263370,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0061&item=1&snum=130
1427269,2423820,text,128300,application/pdf,Chaptered,https://legiscan.com/ME/text/LD95/id/2423820,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0061&item=3&snum=130
1427212,2263313,text,162383,application/pdf,Introduced,https://legiscan.com/ME/text/LD96/id/2263313,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0062&item=1&snum=130
1427261,2263362,text,176234,application/pdf,Introduced,https://legiscan.com/ME/text/LD97/id/2263362,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0063&item=1&snum=130
1427315,2263419,text,198143,application/pdf,Introduced,https://legiscan.com/ME/text/LD98/id/2263419,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0064&item=1&snum=130
1427315,2362131,text,182507,application/pdf,Chaptered,https://legiscan.com/ME/text/LD98/id/2362131,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0064&item=2&snum=130
1427360,2263465,text,161863,application/pdf,Introduced,https://legiscan.com/ME/text/LD99/id/2263465,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0065&item=1&snum=130
1427360,2417965,text,142331,application/pdf,Chaptered,https://legiscan.com/ME/text/LD99/id/2417965,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0065&item=4&snum=130
1427314,2263418,text,163815,application/pdf,Introduced,https://legiscan.com/ME/text/LD100/id/2263418,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0066&item=1&snum=130
1427243,2263344,text,165085,application/pdf,Introduced,https://legiscan.com/ME/text/LD101/id/2263344,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0067&item=1&snum=130
1427249,2263350,text,150162,application/pdf,Introduced,https://legiscan.com/ME/text/LD102/id/2263350,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0068&item=1&snum=130
1427249,2343422,text,77328,application/pdf,Chaptered,https://legiscan.com/ME/text/LD102/id/2343422,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0068&item=3&snum=130
1427323,2263427,text,174639,application/pdf,Introduced,https://legiscan.com/ME/text/LD103/id/2263427,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0069&item=1&snum=130
1427323,2414084,text,150763,application/pdf,Chaptered,https://legiscan.com/ME/text/LD103/id/2414084,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0069&item=3&snum=130
1427190,2263291,text,151065,application/pdf,Introduced,https://legiscan.com/ME/text/LD104/id/2263291,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0070&item=1&snum=130
1427190,2340821,text,68128,application/pdf,Chaptered,https://legiscan.com/ME/text/LD104/id/2340821,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0070&item=3&snum=130
1427378,2263483,text,152352,application/pdf,Introduced,https://legiscan.com/ME/text/LD105/id/2263483,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0071&item=1&snum=130
1427382,2263487,text,200903,application/pdf,Introduced,https://legiscan.com/ME/text/LD106/id/2263487,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0072&item=1&snum=130
1427382,2391158,text,177409,application/pdf,Chaptered,https://legiscan.com/ME/text/LD106/id/2391158,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0072&item=3&snum=130
1427308,2263412,text,166463,application/pdf,Introduced,https://legiscan.com/ME/text/LD107/id/2263412,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0073&item=1&snum=130
1427383,2263488,text,155357,application/pdf,Introduced,https://legiscan.com/ME/text/LD108/id/2263488,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0074&item=1&snum=130
1427339,2263444,text,174172,application/pdf,Introduced,https://legiscan.com/ME/text/LD109/id/2263444,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0075&item=1&snum=130
1427331,2263436,text,158260,application/pdf,Introduced,https://legiscan.com/ME/text/LD110/id/2263436,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0076&item=1&snum=130
1427317,2263421,text,157300,application/pdf,Introduced,https://legiscan.com/ME/text/LD111/id/2263421,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0077&item=1&snum=130
1427200,2263301,text,154448,application/pdf,Introduced,https://legiscan.com/ME/text/LD112/id/2263301,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0078&item=1&snum=130
1427398,2263503,text,158371,application/pdf,Introduced,https://legiscan.com/ME/text/LD113/id/2263503,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0079&item=1&snum=130
1427385,2263490,text,144884,application/pdf,Introduced,https://legiscan.com/ME/text/LD114/id/2263490,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0080&item=1&snum=130
1427385,2415826,text,152182,application/pdf,Chaptered,https://legiscan.com/ME/text/LD114/id/2415826,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0080&item=3&snum=130
1427335,2263440,text,157181,application/pdf,Introduced,https://legiscan.com/ME/text/LD115/id/2263440,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0081&item=1&snum=130
1427329,2263434,text,184782,application/pdf,Introduced,https://legiscan.com/ME/text/LD116/id/2263434,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0082&item=1&snum=130
1427329,2570456,text,192440,application/pdf,Chaptered,https://legiscan.com/ME/text/LD116/id/2570456,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0082&item=3&snum=130
1427218,2263319,text,149328,application/pdf,Introduced,https://legiscan.com/ME/text/LD117/id/2263319,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0083&item=1&snum=130
1427233,2263334,text,167397,application/pdf,Introduced,https://legiscan.com/ME/text/LD118/id/2263334,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0084&item=1&snum=130
1427233,2416081,text,137907,application/pdf,Chaptered,https://legiscan.com/ME/text/LD118/id/2416081,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0084&item=3&snum=130
1427313,2263417,text,157581,application/pdf,Introduced,https://legiscan.com/ME/text/LD119/id/2263417,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0085&item=1&snum=130
1427338,2263443,text,166843,application/pdf,Introduced,https://legiscan.com/ME/text/LD131/id/2263443,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0087&item=1&snum=130
1427241,2263342,text,166748,application/pdf,Introduced,https://legiscan.com/ME/text/LD132/id/2263342,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0088&item=1&snum=130
1427241,2424765,text,141487,application/pdf,Chaptered,https://legiscan.com/ME/text/LD132/id/2424765,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0088&item=5&snum=130
1427344,2263449,text,165517,application/pdf,Introduced,https://legiscan.com/ME/text/LD133/id/2263449,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0089&item=1&snum=130
1427333,2263438,text,158716,application/pdf,Introduced,https://legiscan.com/ME/text/LD134/id/2263438,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0090&item=1&snum=130
1427337,2263442,text,148175,application/pdf,Introduced,https://legiscan.com/ME/text/LD135/id/2263442,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0091&item=1&snum=130
1427337,2424760,text,136648,application/pdf,Chaptered,https://legiscan.com/ME/text/LD135/id/2424760,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0091&item=5&snum=130
1427327,2263432,text,168179,application/pdf,Introduced,https://legiscan.com/ME/text/LD136/id/2263432,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0092&item=1&snum=130
1427210,2263311,text,155144,application/pdf,Introduced,https://legiscan.com/ME/text/LD137/id/2263311,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0093&item=1&snum=130
1427210,2407610,text,67292,application/pdf,Chaptered,https://legiscan.com/ME/text/LD137/id/2407610,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0093&item=3&snum=130
1427379,2263484,text,148236,application/pdf,Introduced,https://legiscan.com/ME/text/LD138/id/2263484,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0094&item=1&snum=130
1427379,2340902,text,60425,application/pdf,Chaptered,https://legiscan.com/ME/text/LD138/id/2340902,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0094&item=3&snum=130
1427265,2263366,text,159389,application/pdf,Introduced,https://legiscan.com/ME/text/LD139/id/2263366,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0095&item=1&snum=130
1427265,2362199,text,134794,application/pdf,Chaptered,https://legiscan.com/ME/text/LD139/id/2362199,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0095&item=3&snum=130
1427365,2263470,text,154812,application/pdf,Introduced,https://legiscan.com/ME/text/LD140/id/2263470,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0096&item=1&snum=130
1427222,2263323,text,196632,application/pdf,Introduced,https://legiscan.com/ME/text/LD141/id/2263323,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0097&item=1&snum=130
1427222,2418491,text,171326,application/pdf,Chaptered,https://legiscan.com/ME/text/LD141/id/2418491,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0097&item=3&snum=130
1427303,2263407,text,179875,application/pdf,Introduced,https://legiscan.com/ME/text/LD142/id/2263407,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0098&item=1&snum=130
1427303,2413973,text,153510,application/pdf,Chaptered,https://legiscan.com/ME/text/LD142/id/2413973,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0098&item=3&snum=130
1427397,2263502,text,149119,application/pdf,Introduced,https://legiscan.com/ME/text/LD143/id/2263502,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0099&item=1&snum=130
1427397,2413926,text,136904,application/pdf,Chaptered,https://legiscan.com/ME/text/LD143/id/2413926,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0099&item=3&snum=130
1427196,2263297,text,151322,application/pdf,Introduced,https://legiscan.com/ME/text/LD144/id/2263297,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0100&item=1&snum=130
1427247,2263348,text,183397,application/pdf,Introduced,https://legiscan.com/ME/text/LD145/id/2263348,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0101&item=1&snum=130
1427247,2343436,text,147447,application/pdf,Chaptered,https://legiscan.com/ME/text/LD145/id/2343436,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0101&item=3&snum=130
1427318,2263422,text,207956,application/pdf,Introduced,https://legiscan.com/ME/text/LD146/id/2263422,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0102&item=1&snum=130
1427318,2362193,text,169168,application/pdf,Chaptered,https://legiscan.com/ME/text/LD146/id/2362193,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0102&item=3&snum=130
1427287,2263391,text,179252,application/pdf,Introduced,https://legiscan.com/ME/text/LD147/id/2263391,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0103&item=1&snum=130
1427391,2263496,text,173444,application/pdf,Introduced,https://legiscan.com/ME/text/LD148/id/2263496,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0104&item=1&snum=130
1427306,2263410,text,174092,application/pdf,Introduced,https://legiscan.com/ME/text/LD149/id/2263410,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0105&item=1&snum=130
1427306,2415806,text,145470,application/pdf,Chaptered,https://legiscan.com/ME/text/LD149/id/2415806,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0105&item=4&snum=130
1427232,2263333,text,170262,application/pdf,Introduced,https://legiscan.com/ME/text/LD150/id/2263333,https://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0106&item=1&snum=130
