bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
212600,155094,text,7886,application/pdf,Introduced,https://legiscan.com/ME/text/LD21/id/155094,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0013&item=1&snum=125
212600,328107,text,6101,application/pdf,Amended,https://legiscan.com/ME/text/LD21/id/328107,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0013&item=2&snum=125
212600,328108,text,6391,application/pdf,Amended,https://legiscan.com/ME/text/LD21/id/328108,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0013&item=4&snum=125
212601,155145,text,33682,application/pdf,Introduced,https://legiscan.com/ME/text/LD22/id/155145,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0014&item=1&snum=125
212601,328117,text,5876,application/pdf,Amended,https://legiscan.com/ME/text/LD22/id/328117,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0014&item=2&snum=125
212601,347949,text,33254,application/pdf,Chaptered,https://legiscan.com/ME/text/LD22/id/347949,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0014&item=3&snum=125
212602,155192,text,6817,application/pdf,Introduced,https://legiscan.com/ME/text/LD23/id/155192,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0015&item=1&snum=125
212603,320866,text,6297,application/pdf,Introduced,https://legiscan.com/ME/text/LD24/id/320866,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0016&item=1&snum=125
212603,320867,text,6187,application/pdf,Chaptered,https://legiscan.com/ME/text/LD24/id/320867,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0016&item=3&snum=125
212604,155292,text,7020,application/pdf,Introduced,https://legiscan.com/ME/text/LD25/id/155292,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0017&item=1&snum=125
212605,320879,text,6373,application/pdf,Introduced,https://legiscan.com/ME/text/LD26/id/320879,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0018&item=1&snum=125
212605,320880,text,6269,application/pdf,Chaptered,https://legiscan.com/ME/text/LD26/id/320880,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0018&item=3&snum=125
212606,155354,text,13058,application/pdf,Introduced,https://legiscan.com/ME/text/LD27/id/155354,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0019&item=1&snum=125
212607,319628,text,7569,application/pdf,Introduced,https://legiscan.com/ME/text/LD28/id/319628,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0020&item=1&snum=125
212607,319629,text,6781,application/pdf,Amended,https://legiscan.com/ME/text/LD28/id/319629,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0020&item=2&snum=125
212607,319630,text,7664,application/pdf,Chaptered,https://legiscan.com/ME/text/LD28/id/319630,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0020&item=3&snum=125
212608,155424,text,6731,application/pdf,Introduced,https://legiscan.com/ME/text/LD29/id/155424,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0021&item=1&snum=125
212609,155455,text,6802,application/pdf,Introduced,https://legiscan.com/ME/text/LD30/id/155455,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0022&item=1&snum=125
212610,177108,text,7661,application/pdf,Introduced,https://legiscan.com/ME/text/LD31/id/177108,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0024&item=1&snum=125
212611,155653,text,6947,application/pdf,Introduced,https://legiscan.com/ME/text/LD32/id/155653,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0025&item=1&snum=125
212612,155660,text,7220,application/pdf,Introduced,https://legiscan.com/ME/text/LD33/id/155660,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0026&item=1&snum=125
212613,155780,text,7585,application/pdf,Introduced,https://legiscan.com/ME/text/LD34/id/155780,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0027&item=1&snum=125
212614,156039,text,6597,application/pdf,Introduced,https://legiscan.com/ME/text/LD35/id/156039,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0028&item=1&snum=125
212614,328200,text,7850,application/pdf,Amended,https://legiscan.com/ME/text/LD35/id/328200,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0028&item=2&snum=125
212614,339586,text,7436,application/pdf,Chaptered,https://legiscan.com/ME/text/LD35/id/339586,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0028&item=3&snum=125
212615,158071,text,6990,application/pdf,Introduced,https://legiscan.com/ME/text/LD36/id/158071,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0029&item=1&snum=125
212615,220233,text,6890,application/pdf,Chaptered,https://legiscan.com/ME/text/LD36/id/220233,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0029&item=3&snum=125
212616,156213,text,7450,application/pdf,Introduced,https://legiscan.com/ME/text/LD37/id/156213,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0030&item=1&snum=125
212617,156357,text,6813,application/pdf,Introduced,https://legiscan.com/ME/text/LD38/id/156357,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0031&item=1&snum=125
224188,154015,text,6435,application/pdf,Introduced,https://legiscan.com/ME/text/LD39/id/154015,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0032&item=1&snum=125
224188,324582,text,6411,application/pdf,Chaptered,https://legiscan.com/ME/text/LD39/id/324582,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0032&item=2&snum=125
224189,154079,text,9852,application/pdf,Introduced,https://legiscan.com/ME/text/LD40/id/154079,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0033&item=1&snum=125
224190,319642,text,12385,application/pdf,Introduced,https://legiscan.com/ME/text/LD41/id/319642,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0034&item=1&snum=125
224190,319643,text,7207,application/pdf,Amended,https://legiscan.com/ME/text/LD41/id/319643,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0034&item=2&snum=125
224190,334810,text,13020,application/pdf,Chaptered,https://legiscan.com/ME/text/LD41/id/334810,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0034&item=3&snum=125
224191,151388,text,12602,application/pdf,Introduced,https://legiscan.com/ME/text/LD42/id/151388,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0035&item=1&snum=125
224192,161524,text,17327,application/pdf,Introduced,https://legiscan.com/ME/text/LD43/id/161524,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0036&item=1&snum=125
224193,151486,text,7411,application/pdf,Introduced,https://legiscan.com/ME/text/LD44/id/151486,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0037&item=1&snum=125
224194,151684,text,6860,application/pdf,Introduced,https://legiscan.com/ME/text/LD45/id/151684,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0038&item=1&snum=125
224194,325662,text,8726,application/pdf,Amended,https://legiscan.com/ME/text/LD45/id/325662,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0038&item=2&snum=125
224194,325663,text,7491,application/pdf,Chaptered,https://legiscan.com/ME/text/LD45/id/325663,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0038&item=3&snum=125
224195,152060,text,6737,application/pdf,Introduced,https://legiscan.com/ME/text/LD46/id/152060,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0039&item=1&snum=125
224195,327159,text,6656,application/pdf,Chaptered,https://legiscan.com/ME/text/LD46/id/327159,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0039&item=2&snum=125
224196,152480,text,7865,application/pdf,Introduced,https://legiscan.com/ME/text/LD47/id/152480,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0040&item=1&snum=125
224196,325666,text,7446,application/pdf,Amended,https://legiscan.com/ME/text/LD47/id/325666,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0040&item=2&snum=125
224196,325667,text,7002,application/pdf,Chaptered,https://legiscan.com/ME/text/LD47/id/325667,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0040&item=3&snum=125
224197,152590,text,7465,application/pdf,Introduced,https://legiscan.com/ME/text/LD48/id/152590,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0041&item=1&snum=125
224198,152717,text,6626,application/pdf,Introduced,https://legiscan.com/ME/text/LD49/id/152717,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0042&item=1&snum=125
224198,325684,text,7658,application/pdf,Amended,https://legiscan.com/ME/text/LD49/id/325684,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0042&item=2&snum=125
224198,325685,text,7361,application/pdf,Chaptered,https://legiscan.com/ME/text/LD49/id/325685,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0042&item=3&snum=125
224199,152798,text,7384,application/pdf,Introduced,https://legiscan.com/ME/text/LD50/id/152798,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0043&item=1&snum=125
224199,325686,text,7926,application/pdf,Amended,https://legiscan.com/ME/text/LD50/id/325686,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0043&item=2&snum=125
224199,325687,text,7581,application/pdf,Chaptered,https://legiscan.com/ME/text/LD50/id/325687,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0043&item=3&snum=125
224200,152824,text,8328,application/pdf,Introduced,https://legiscan.com/ME/text/LD51/id/152824,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0044&item=1&snum=125
224200,325692,text,6110,application/pdf,Amended,https://legiscan.com/ME/text/LD51/id/325692,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0044&item=2&snum=125
224200,325693,text,7844,application/pdf,Chaptered,https://legiscan.com/ME/text/LD51/id/325693,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0044&item=3&snum=125
224201,320189,text,7548,application/pdf,Introduced,https://legiscan.com/ME/text/LD52/id/320189,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0045&item=1&snum=125
224201,593488,text,84577,application/pdf,Amended,https://legiscan.com/ME/text/LD52/id/593488,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0045&item=2&snum=125
224202,152964,text,7943,application/pdf,Introduced,https://legiscan.com/ME/text/LD53/id/152964,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0046&item=1&snum=125
224203,153062,text,6517,application/pdf,Introduced,https://legiscan.com/ME/text/LD54/id/153062,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0047&item=1&snum=125
224204,153103,text,8306,application/pdf,Introduced,https://legiscan.com/ME/text/LD55/id/153103,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0048&item=1&snum=125
224205,145167,text,6823,application/pdf,Introduced,https://legiscan.com/ME/text/LD56/id/145167,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0049&item=1&snum=125
224206,153174,text,7842,application/pdf,Introduced,https://legiscan.com/ME/text/LD57/id/153174,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0050&item=1&snum=125
224207,153193,text,10914,application/pdf,Introduced,https://legiscan.com/ME/text/LD58/id/153193,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0051&item=1&snum=125
224208,153249,text,10587,application/pdf,Introduced,https://legiscan.com/ME/text/LD59/id/153249,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0052&item=1&snum=125
224208,325709,text,6705,application/pdf,Amended,https://legiscan.com/ME/text/LD59/id/325709,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0052&item=2&snum=125
224208,325710,text,6941,application/pdf,Amended,https://legiscan.com/ME/text/LD59/id/325710,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0052&item=6&snum=125
224208,347909,text,7184,application/pdf,Amended,https://legiscan.com/ME/text/LD59/id/347909,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0052&item=8&snum=125
224208,347910,text,11631,application/pdf,Chaptered,https://legiscan.com/ME/text/LD59/id/347910,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0052&item=9&snum=125
224209,153305,text,12843,application/pdf,Introduced,https://legiscan.com/ME/text/LD60/id/153305,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0053&item=1&snum=125
224215,319745,text,7532,application/pdf,Introduced,https://legiscan.com/ME/text/LD66/id/319745,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0054&item=1&snum=125
224215,319746,text,7760,application/pdf,Amended,https://legiscan.com/ME/text/LD66/id/319746,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0054&item=2&snum=125
224215,343195,text,9039,application/pdf,Chaptered,https://legiscan.com/ME/text/LD66/id/343195,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0054&item=3&snum=125
224216,319728,text,7534,application/pdf,Introduced,https://legiscan.com/ME/text/LD67/id/319728,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0055&item=1&snum=125
224216,319729,text,7041,application/pdf,Amended,https://legiscan.com/ME/text/LD67/id/319729,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0055&item=2&snum=125
224216,319730,text,7664,application/pdf,Chaptered,https://legiscan.com/ME/text/LD67/id/319730,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0055&item=3&snum=125
224217,153365,text,6604,application/pdf,Introduced,https://legiscan.com/ME/text/LD68/id/153365,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0056&item=1&snum=125
224218,153413,text,6937,application/pdf,Introduced,https://legiscan.com/ME/text/LD69/id/153413,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0057&item=1&snum=125
224219,153414,text,7425,application/pdf,Introduced,https://legiscan.com/ME/text/LD70/id/153414,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0058&item=1&snum=125
224219,325730,text,8797,application/pdf,Amended,https://legiscan.com/ME/text/LD70/id/325730,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0058&item=2&snum=125
224219,347911,text,8938,application/pdf,Amended,https://legiscan.com/ME/text/LD70/id/347911,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0058&item=5&snum=125
224219,347912,text,9231,application/pdf,Chaptered,https://legiscan.com/ME/text/LD70/id/347912,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0058&item=6&snum=125
224220,153477,text,6348,application/pdf,Introduced,https://legiscan.com/ME/text/LD71/id/153477,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0059&item=1&snum=125
224220,325734,text,6621,application/pdf,Amended,https://legiscan.com/ME/text/LD71/id/325734,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0059&item=2&snum=125
224220,325735,text,6587,application/pdf,Amended,https://legiscan.com/ME/text/LD71/id/325735,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0059&item=3&snum=125
224220,325736,text,6567,application/pdf,Chaptered,https://legiscan.com/ME/text/LD71/id/325736,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0059&item=6&snum=125
224221,153521,text,7802,application/pdf,Introduced,https://legiscan.com/ME/text/LD72/id/153521,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0060&item=1&snum=125
224222,153582,text,7375,application/pdf,Introduced,https://legiscan.com/ME/text/LD73/id/153582,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0061&item=1&snum=125
224223,153620,text,6612,application/pdf,Introduced,https://legiscan.com/ME/text/LD74/id/153620,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0062&item=1&snum=125
224224,153710,text,6755,application/pdf,Introduced,https://legiscan.com/ME/text/LD75/id/153710,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0063&item=1&snum=125
224225,153711,text,7113,application/pdf,Introduced,https://legiscan.com/ME/text/LD76/id/153711,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0064&item=1&snum=125
224226,153800,text,6997,application/pdf,Introduced,https://legiscan.com/ME/text/LD77/id/153800,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0065&item=1&snum=125
224226,325825,text,7200,application/pdf,Amended,https://legiscan.com/ME/text/LD77/id/325825,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0065&item=2&snum=125
224226,325826,text,6704,application/pdf,Chaptered,https://legiscan.com/ME/text/LD77/id/325826,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0065&item=3&snum=125
224227,153820,text,7093,application/pdf,Introduced,https://legiscan.com/ME/text/LD78/id/153820,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0066&item=1&snum=125
224228,153894,text,8927,application/pdf,Introduced,https://legiscan.com/ME/text/LD79/id/153894,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0067&item=1&snum=125
224229,153943,text,10796,application/pdf,Introduced,https://legiscan.com/ME/text/LD80/id/153943,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0068&item=1&snum=125
224230,319799,text,8997,application/pdf,Introduced,https://legiscan.com/ME/text/LD81/id/319799,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0069&item=1&snum=125
224230,319800,text,7159,application/pdf,Amended,https://legiscan.com/ME/text/LD81/id/319800,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0069&item=2&snum=125
224230,319801,text,9667,application/pdf,Chaptered,https://legiscan.com/ME/text/LD81/id/319801,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0069&item=3&snum=125
224231,146767,text,9309,application/pdf,Introduced,https://legiscan.com/ME/text/LD82/id/146767,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0070&item=1&snum=125
224231,327912,text,6086,application/pdf,Amended,https://legiscan.com/ME/text/LD82/id/327912,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0070&item=2&snum=125
224231,347932,text,8497,application/pdf,Chaptered,https://legiscan.com/ME/text/LD82/id/347932,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0070&item=3&snum=125
224232,319787,text,18539,application/pdf,Introduced,https://legiscan.com/ME/text/LD83/id/319787,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0071&item=1&snum=125
224232,334876,text,34178,application/pdf,Amended,https://legiscan.com/ME/text/LD83/id/334876,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0071&item=2&snum=125
224232,343202,text,8437,application/pdf,Amended,https://legiscan.com/ME/text/LD83/id/343202,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0071&item=5&snum=125
224232,348079,text,28570,application/pdf,Chaptered,https://legiscan.com/ME/text/LD83/id/348079,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0071&item=9&snum=125
224233,319771,text,17800,application/pdf,Introduced,https://legiscan.com/ME/text/LD84/id/319771,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0072&item=1&snum=125
224233,319772,text,20317,application/pdf,Amended,https://legiscan.com/ME/text/LD84/id/319772,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0072&item=2&snum=125
224233,319773,text,20921,application/pdf,Chaptered,https://legiscan.com/ME/text/LD84/id/319773,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0072&item=3&snum=125
224236,158131,text,6312,application/pdf,Introduced,https://legiscan.com/ME/text/LD87/id/158131,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0073&item=1&snum=125
224237,158230,text,6843,application/pdf,Introduced,https://legiscan.com/ME/text/LD88/id/158230,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0074&item=1&snum=125
224238,319820,text,7544,application/pdf,Introduced,https://legiscan.com/ME/text/LD89/id/319820,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0075&item=1&snum=125
224238,319821,text,10656,application/pdf,Amended,https://legiscan.com/ME/text/LD89/id/319821,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0075&item=2&snum=125
224238,319822,text,11137,application/pdf,Chaptered,https://legiscan.com/ME/text/LD89/id/319822,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0075&item=3&snum=125
224239,158729,text,7101,application/pdf,Introduced,https://legiscan.com/ME/text/LD90/id/158729,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0076&item=1&snum=125
224240,159098,text,7447,application/pdf,Introduced,https://legiscan.com/ME/text/LD91/id/159098,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0077&item=1&snum=125
224241,159111,text,6415,application/pdf,Introduced,https://legiscan.com/ME/text/LD92/id/159111,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0078&item=1&snum=125
224241,327969,text,7010,application/pdf,Amended,https://legiscan.com/ME/text/LD92/id/327969,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0078&item=2&snum=125
224241,327970,text,6527,application/pdf,Chaptered,https://legiscan.com/ME/text/LD92/id/327970,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0078&item=3&snum=125
224242,159157,text,6196,application/pdf,Introduced,https://legiscan.com/ME/text/LD93/id/159157,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0079&item=1&snum=125
224243,159183,text,7225,application/pdf,Introduced,https://legiscan.com/ME/text/LD94/id/159183,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0080&item=1&snum=125
224244,159206,text,6238,application/pdf,Introduced,https://legiscan.com/ME/text/LD95/id/159206,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0081&item=1&snum=125
224244,327996,text,6284,application/pdf,Chaptered,https://legiscan.com/ME/text/LD95/id/327996,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0081&item=2&snum=125
224245,159217,text,6178,application/pdf,Introduced,https://legiscan.com/ME/text/LD96/id/159217,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0082&item=1&snum=125
224246,159253,text,9799,application/pdf,Introduced,https://legiscan.com/ME/text/LD97/id/159253,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0083&item=1&snum=125
224247,319815,text,10913,application/pdf,Introduced,https://legiscan.com/ME/text/LD98/id/319815,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0084&item=1&snum=125
224247,334896,text,10447,application/pdf,Amended,https://legiscan.com/ME/text/LD98/id/334896,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0084&item=2&snum=125
224247,343206,text,6380,application/pdf,Amended,https://legiscan.com/ME/text/LD98/id/343206,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0084&item=4&snum=125
224248,159302,text,10337,application/pdf,Introduced,https://legiscan.com/ME/text/LD99/id/159302,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0085&item=1&snum=125
224249,319807,text,231014,application/pdf,Introduced,https://legiscan.com/ME/text/LD100/id/319807,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0086&item=1&snum=125
224249,319808,text,221668,application/pdf,Amended,https://legiscan.com/ME/text/LD100/id/319808,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0086&item=2&snum=125
224249,319809,text,224729,application/pdf,Chaptered,https://legiscan.com/ME/text/LD100/id/319809,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0086&item=5&snum=125
232405,159335,text,7316,application/pdf,Introduced,https://legiscan.com/ME/text/LD105/id/159335,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0087&item=1&snum=125
232405,328040,text,6895,application/pdf,Amended,https://legiscan.com/ME/text/LD105/id/328040,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0087&item=2&snum=125
232405,328041,text,7598,application/pdf,Chaptered,https://legiscan.com/ME/text/LD105/id/328041,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0087&item=3&snum=125
232406,159352,text,7366,application/pdf,Introduced,https://legiscan.com/ME/text/LD106/id/159352,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0088&item=1&snum=125
232406,328067,text,7603,application/pdf,Amended,https://legiscan.com/ME/text/LD106/id/328067,http://www.mainelegislature.org/legis/bills/getPDF.asp?paper=HP0088&item=2&snum=125
