bill_id,people_id,position
901525,18204,8
901744,10333,2
901744,10367,1
901744,11976,3
901744,15275,6
901744,16782,4
901744,16784,7
901744,17339,9
901744,17506,10
901744,17584,5
901744,18207,8
901835,8856,2
901835,10331,3
901835,10352,4
901835,14714,6
901835,14729,10
901835,14747,5
901835,15391,8
901835,15889,1
901835,16784,11
901835,17216,9
901835,17441,7
901835,18206,12
901898,10352,2
901898,10366,8
901898,12720,1
901898,13876,10
901898,15729,6
901898,16786,9
901898,16853,3
901898,16877,5
901898,17335,4
901898,18196,7
901929,10367,9
901929,14729,10
901929,15045,7
901929,16635,1
901929,16787,2
901929,17106,5
901929,17441,6
901929,17789,8
901929,17934,3
901929,18173,4
902018,8815,2
902018,12720,8
902018,15747,5
902018,16785,7
902018,16853,3
902018,16877,4
902018,17441,1
902018,18207,6
902556,8743,1
902556,16697,2
902568,8842,4
902568,8856,6
902568,11890,5
902568,14714,2
902568,14747,1
902568,15391,7
902568,15392,8
902568,15748,10
902568,16852,3
902568,17216,9
902583,8757,7
902583,14714,8
902583,14722,2
902583,14747,1
902583,15270,5
902583,16852,3
902583,17216,9
902583,17934,6
902583,18178,4
902599,8815,1
902599,10321,2
902599,11874,3
902599,11890,4
902599,16697,7
902599,16780,6
902599,16784,8
902599,18191,5
902615,16614,1
902615,16633,2
902631,8815,3
902631,8898,1
902631,10321,2
902631,10372,5
902631,17217,4
902647,8856,6
902647,10352,7
902647,14714,9
902647,14716,10
902647,14722,2
902647,14742,5
902647,14747,1
902647,16852,3
902647,17216,11
902647,17330,8
902647,17934,4
902664,8856,5
902664,10352,6
902664,14714,8
902664,14716,2
902664,14729,10
902664,14747,1
902664,16089,7
902664,16852,3
902664,17216,9
902664,18179,4
902679,16614,1
902679,16633,2
902679,17335,3
902697,8836,2
902697,10353,4
902697,10363,5
902697,10370,6
902697,10371,7
902697,16614,1
902697,17335,3
902697,17506,8
902711,15044,1
902729,8757,4
902729,8815,3
902729,10333,5
902729,10381,8
902729,15045,2
902729,16689,1
902729,16786,7
902729,18176,6
902744,8856,5
902744,10331,3
902744,10352,6
902744,11890,4
902744,14714,8
902744,14722,10
902744,14747,1
902744,15392,9
902744,16089,7
902744,17216,2
902760,10353,7
902760,10371,2
902760,13221,5
902760,14719,4
902760,16614,1
902760,16633,3
902760,16877,6
902760,18195,8
902773,8800,2
902773,10363,3
902773,10370,4
902773,16614,1
905553,11890,2
905553,14729,1
905553,15748,4
905553,17271,3
905569,15889,1
905569,16785,4
905569,16852,2
905569,18206,3
905610,10321,2
905610,10381,7
905610,15406,5
905610,15775,3
905610,16784,6
905610,17271,4
905610,17272,1
905616,8780,2
905616,8839,11
905616,15047,13
905616,15402,5
905616,15729,1
905616,16635,7
905616,16697,12
905616,16781,8
905616,17105,4
905616,17334,9
905616,17788,10
905616,18173,3
905616,18184,6
905624,8786,3
905624,8815,2
905624,10321,1
905624,10372,10
905624,14732,9
905624,16877,5
905624,17217,8
905624,17271,4
905624,17272,6
905624,18195,7
905647,8815,2
905647,13876,4
905647,16784,3
905647,17441,1
905658,8786,7
905658,8814,2
905658,14729,9
905658,14747,5
905658,15270,4
905658,15748,10
905658,16089,6
905658,16852,3
905658,17107,1
905658,17452,8
905667,14722,7
905667,14729,9
905667,15047,10
905667,15273,6
905667,15402,3
905667,15729,1
905667,16089,2
905667,16635,4
905667,16781,5
905667,17452,8
905672,10341,4
905672,10367,1
905672,10371,6
905672,15045,5
905672,16633,3
905672,16689,2
905672,17339,8
905672,18207,7
905681,8780,4
905681,8814,2
905681,10363,6
905681,10370,7
905681,10371,8
905681,15275,1
905681,16614,3
905681,17333,5
905681,17339,10
905681,18208,9
905703,8773,6
905703,10352,3
905703,14725,5
905703,14732,7
905703,18172,4
905703,18178,2
905703,18196,1
905703,18206,8
905703,18209,9
905710,8819,3
905710,8898,2
905710,13221,4
905710,15404,5
905710,15775,1
905710,18207,6
905716,8893,4
905716,8898,5
905716,10372,8
905716,11874,2
905716,16637,1
905716,16639,3
905716,17106,6
905716,17271,7
905716,17340,9
905726,8909,2
905726,10351,1
905735,8856,2
905735,8879,9
905735,10333,3
905735,10366,8
905735,15391,7
905735,15889,6
905735,16631,4
905735,16632,5
905735,16786,10
905735,17533,1
905744,8780,4
905744,8815,2
905744,10341,5
905744,10367,6
905744,10371,8
905744,11976,3
905744,15275,1
905744,18201,7
905744,18207,9
905759,14722,6
905759,15273,5
905759,15402,3
905759,15729,1
905759,16635,4
905759,16787,2
905759,17107,7
905769,8744,8
905769,8757,4
905769,8815,3
905769,10367,9
905769,11976,2
905769,16780,1
905769,17215,6
905769,17506,10
905769,17584,7
905769,18187,5
905775,14714,5
905775,15889,1
905775,16089,2
905775,16852,3
905775,17216,7
905775,18179,4
905775,18198,6
905787,16787,2
905787,17108,1
905787,17584,4
905787,17788,3
905803,8757,2
905803,15270,3
905803,15404,1
905803,15729,4
905803,17340,5
905817,11890,2
905817,18172,1
905817,18180,3
905824,8836,3
905824,15775,4
905824,16614,2
905824,16786,10
905824,16853,6
905824,17107,9
905824,17270,1
905824,17585,8
905824,17789,7
905824,18182,5
905834,10367,7
905834,15045,6
905834,15889,4
905834,16633,3
905834,16634,5
905834,16637,8
905834,16689,2
905834,16785,1
905834,17217,9
905834,17506,10
905843,10335,1
905843,16637,4
905843,16780,2
905843,17215,3
905856,15748,8
905856,16634,5
905856,16639,2
905856,17216,7
905856,17452,6
905856,17667,3
905856,18183,4
905856,18205,1
906003,10350,6
906003,14742,3
906003,14747,4
906003,15402,5
906003,16852,1
906003,18183,2
906003,18193,7
906017,8780,4
906017,10347,2
906017,14722,6
906017,16637,7
906017,16639,1
906017,17531,5
906017,18175,3
906031,10366,3
906031,16639,1
906031,17564,2
906031,18205,4
906046,8757,1
906046,15270,3
906046,15404,4
906046,17789,2
906064,10341,5
906064,10347,8
906064,10351,2
906064,10352,3
906064,15045,9
906064,15404,7
906064,16689,1
906064,16781,4
906064,16853,6
906064,18207,10
906081,8815,4
906081,8856,1
906081,10333,5
906081,11874,3
906081,11976,6
906081,14729,2
906098,10366,4
906098,15729,2
906098,16639,1
906098,16689,3
906098,18205,5
906111,8757,1
906111,8793,5
906111,14747,4
906111,15747,8
906111,17332,2
906111,17788,7
906111,17789,9
906111,18178,3
906111,18184,6
906129,10347,2
906129,14722,5
906129,15729,6
906129,16639,1
906129,16787,4
906129,18175,3
906129,18205,7
909787,8800,4
909787,8856,3
909787,8893,2
909787,16782,5
909787,17584,6
909787,18190,7
909787,18206,1
909810,8744,4
909810,10366,5
909810,15402,2
909810,15889,3
909810,16639,1
909830,8815,4
909830,10352,7
909830,15045,2
909830,15270,3
909830,16689,1
909830,16786,10
909830,16853,8
909830,17934,5
909830,18191,6
909830,18207,9
909852,8893,2
909852,16782,3
909852,17506,7
909852,17584,4
909852,18190,5
909852,18201,6
909852,18206,1
909875,8800,6
909875,8893,1
909875,11874,4
909875,11976,5
909875,16614,3
909875,16637,10
909875,16780,8
909875,17270,7
909875,17272,9
909875,18203,2
909899,8785,4
909899,8842,2
909899,15702,1
909899,16787,3
909925,8814,2
909925,8836,4
909925,10335,1
909925,10367,8
909925,13221,7
909925,16689,3
909925,16782,5
909925,16853,6
909945,10335,2
909945,14714,4
909945,15044,1
909945,16787,3
909972,15273,3
909972,15392,4
909972,16636,1
909972,16639,2
909994,10352,2
909994,14720,6
909994,15889,5
909994,16631,1
909994,16632,4
909994,18172,3
910017,10347,6
910017,10352,2
910017,10381,10
910017,15045,7
910017,16631,1
910017,16786,9
910017,17332,3
910017,17584,5
910017,18187,4
910017,18204,8
910042,8757,4
910042,8815,1
910042,8898,6
910042,10321,2
910042,10333,5
910042,16689,3
910042,16784,8
910042,16787,7
910066,8757,4
910066,8815,1
910066,8856,6
910066,8898,7
910066,10321,2
910066,10333,5
910066,11874,3
910066,17441,8
910091,8785,5
910091,16639,3
910091,16787,4
910091,16852,2
910091,17332,6
910091,17334,7
910091,17339,8
910091,17564,1
910114,8815,4
910114,10350,6
910114,10367,8
910114,15045,1
910114,16689,2
910114,16853,5
910114,18175,3
910114,18199,7
910139,8785,4
910139,10352,2
910139,16639,3
910139,17332,5
910139,17334,6
910139,17339,8
910139,17564,1
910139,17788,7
910162,10332,3
910162,10352,2
910162,15045,1
910162,15273,5
910162,16639,4
910162,16853,6
910189,8893,2
910189,17334,1
910189,17788,3
910211,8839,6
910211,11874,2
910211,16614,3
910211,16780,1
910211,16784,10
910211,17337,11
910211,17506,12
910211,17585,9
910211,17789,8
910211,18182,4
910211,18187,5
910211,18195,7
910236,8856,3
910236,10352,4
910236,14747,5
910236,15044,1
910236,16784,2
910236,17216,7
910236,18189,6
910260,8815,4
910260,8909,9
910260,10333,6
910260,10352,8
910260,15270,3
910260,16631,2
910260,16689,1
910260,16853,10
910260,17934,5
910260,18191,7
910306,15702,4
910306,16639,2
910306,18172,3
910306,18212,1
910330,10326,2
910330,14717,5
910330,14719,6
910330,17107,1
910330,17270,4
910330,17335,7
910330,17452,10
910330,17564,8
910330,18183,3
910330,18193,9
910354,15702,7
910354,15748,9
910354,16634,4
910354,16852,2
910354,17275,10
910354,17452,5
910354,18173,3
910354,18193,1
910354,18197,6
910354,18205,8
910376,10367,4
910376,16853,2
910376,17337,5
910376,18196,3
910376,18206,6
910376,18207,1
910401,10347,7
910401,10352,2
910401,15045,8
910401,15889,5
910401,16631,1
910401,16632,3
910401,16786,10
910401,17332,4
910401,18187,6
910401,18204,9
910425,10347,6
910425,10352,2
910425,15045,7
910425,15889,5
910425,16631,1
910425,16632,3
910425,16786,9
910425,17332,4
910425,18204,8
910448,8800,5
910448,8856,3
910448,8893,4
910448,16689,2
910448,16782,6
910448,17506,8
910448,17584,7
910448,18206,1
910473,8898,3
910473,18191,1
910473,18194,2
910497,8893,6
910497,10332,5
910497,15044,2
910497,16614,3
910497,18178,4
910497,18184,7
910497,18189,8
910497,18203,1
910521,8773,6
910521,11874,2
910521,13221,4
910521,14732,1
910521,15045,5
910521,16853,3
910521,17108,7
910544,8743,1
910544,8785,5
910544,14714,6
910544,14718,7
910544,17107,9
910544,17108,10
910544,17452,8
910544,18178,3
910544,18179,4
910544,18196,2
910567,8757,3
910567,10332,4
910567,10352,5
910567,15045,1
910567,16634,6
910567,16639,2
910567,16853,8
910567,17106,7
910585,8836,2
910585,17333,1
910585,18184,3
912320,10371,2
912320,10373,1
912320,17339,3
912359,12720,1
912359,16853,2
912359,18196,3
912437,10338,1
912437,10366,2
912437,10370,3
912471,8743,2
912471,8744,6
912471,8773,9
912471,15702,8
912471,16697,5
912471,17452,7
912471,18175,3
912471,18190,4
912471,18196,1
912513,10335,2
912513,10373,1
912513,11890,3
912513,16639,4
912547,10352,1
912590,8815,2
912590,8898,1
912590,13221,3
912624,8773,9
912624,8898,5
912624,10339,6
912624,10352,4
912624,11890,3
912624,15045,8
912624,15747,7
912624,17107,10
912624,18175,1
912624,18194,2
912667,8819,2
912667,8898,1
912667,13221,5
912667,16787,3
912667,18184,4
912738,8856,4
912738,8879,6
912738,10373,1
912738,11890,3
912738,14742,2
912738,17105,5
915177,10326,4
915177,10352,6
915177,10367,9
915177,11874,5
915177,15270,3
915177,16639,7
915177,16689,1
915177,16786,2
915177,18176,8
915177,18206,10
915204,10331,3
915204,10332,4
915204,10333,5
915204,10353,2
915204,14717,8
915204,14742,1
915204,16639,6
915204,16787,7
915233,8800,1
915233,17270,3
915233,17332,2
915233,17336,4
915233,18208,5
915263,13884,8
915263,16089,3
915263,16632,5
915263,16637,9
915263,16688,4
915263,17332,7
915263,17452,1
915263,17667,6
915263,18179,2
915263,18204,10
915294,8815,5
915294,10352,8
915294,10366,2
915294,11874,4
915294,11890,6
915294,15270,3
915294,16639,9
915294,16689,1
915294,18176,10
915294,18191,7
915319,8815,2
915319,8819,4
915319,14732,7
915319,15702,6
915319,16688,3
915319,16784,8
915319,16786,9
915319,17272,5
915319,17339,10
915319,17441,1
915347,10352,2
915347,15889,3
915347,16780,4
915347,16782,5
915347,16785,1
915347,17271,6
915347,17506,8
915347,18206,7
915381,15391,1
915410,8844,6
915410,15702,1
915410,15729,7
915410,16781,5
915410,17330,3
915410,17452,8
915410,18179,2
915410,18181,4
915410,18202,9
915440,8743,2
915440,16697,1
915472,8879,8
915472,10326,3
915472,10352,2
915472,14716,1
915472,14747,4
915472,16688,5
915472,16784,9
915472,17441,6
915472,18196,7
915497,18209,1
915526,8785,6
915526,10332,3
915526,10352,4
915526,16781,7
915526,16787,5
915526,17334,8
915526,17441,1
915526,18175,2
915526,18196,9
915526,18206,10
915551,8743,2
915551,8793,4
915551,14722,6
915551,15729,7
915551,16634,5
915551,16697,1
915551,17667,3
915584,8780,2
915584,10341,3
915584,10367,1
915584,13876,9
915584,15045,7
915584,17215,4
915584,17531,5
915584,18190,6
915584,18207,8
915614,8815,5
915614,10352,8
915614,10366,9
915614,11874,4
915614,11890,6
915614,15270,3
915614,16689,1
915614,16786,10
915614,18176,2
915614,18191,7
915638,15391,1
915670,8744,8
915670,10331,2
915670,14732,10
915670,15045,9
915670,15775,1
915670,16852,3
915670,16853,5
915670,17215,6
915670,17270,4
915670,17335,7
915701,8780,3
915701,8815,2
915701,10367,1
915701,13876,9
915701,15045,7
915701,17215,4
915701,17506,10
915701,17531,5
915701,18190,6
915701,18207,8
915730,10338,1
915730,16637,3
915730,16780,2
915758,15406,7
915758,16784,8
915758,16786,9
915758,16877,6
915758,17215,3
915758,17271,5
915758,17272,1
915758,17584,4
915758,18182,2
915780,8785,5
915780,14742,3
915780,15402,7
915780,15702,1
915780,16639,4
915780,17533,6
915780,18175,2
915780,18212,8
916514,8743,1
916514,14725,2
916559,16786,4
916559,17585,3
916559,18191,2
916559,18194,1
916608,8879,1
916608,10326,2
916608,10353,5
916608,14716,4
916608,16633,3
916608,16786,6
916660,8819,1
916660,8898,2
916706,8757,3
916706,8800,4
916706,10370,10
916706,16633,5
916706,16787,2
916706,17332,1
916706,17452,9
916706,17564,8
916706,17584,7
916706,18187,6
916759,11890,2
916759,14717,1
916759,14719,4
916759,15391,5
916759,15392,7
916759,16852,3
916759,17564,6
916810,8773,10
916810,8856,2
916810,14714,4
916810,14716,5
916810,14722,8
916810,16688,3
916810,17441,7
916810,17788,6
916810,18196,1
916810,18201,9
916863,17108,1
916911,8743,1
916911,14725,2
916963,8819,1
916963,8898,3
916963,10331,2
917013,10326,3
917013,11890,4
917013,15044,1
917013,16633,5
917013,18189,2
917013,18193,6
917058,8893,2
917058,10367,6
917058,16637,7
917058,16697,5
917058,16786,10
917058,16877,4
917058,17215,3
917058,18186,8
917058,18190,1
917058,18206,9
917321,8785,5
917321,10326,3
917321,16089,4
917321,16852,2
917321,17275,9
917321,17564,6
917321,18193,1
917321,18197,7
917321,18198,8
917560,10350,6
917560,10352,2
917560,14716,5
917560,15278,7
917560,15889,4
917560,16852,3
917560,17216,1
917796,15270,2
917796,18174,1
918036,8800,4
918036,11874,2
918036,15278,7
918036,16632,3
918036,16782,6
918036,17275,9
918036,17332,5
918036,17788,1
918036,17789,8
918797,8744,117
918797,8757,14
918797,8773,149
918797,8780,35
918797,8785,43
918797,8786,44
918797,8793,49
918797,8800,53
918797,8814,10
918797,8815,12
918797,8819,67
918797,8836,19
918797,8839,92
918797,8842,20
918797,8844,98
918797,8856,23
918797,8879,133
918797,8893,27
918797,8898,28
918797,8909,29
918797,10321,45
918797,10325,55
918797,10326,8
918797,10331,15
918797,10332,16
918797,10333,17
918797,10339,79
918797,10341,84
918797,10347,106
918797,10350,109
918797,10351,110
918797,10352,24
918797,10353,114
918797,10363,127
918797,10366,131
918797,10367,134
918797,10371,151
918797,10372,163
918797,10379,174
918797,10381,175
918797,11874,9
918797,11890,21
918797,11976,31
918797,12720,167
918797,13221,90
918797,13876,170
918797,13884,124
918797,14714,61
918797,14716,69
918797,14717,76
918797,14718,78
918797,14719,86
918797,14720,95
918797,14722,105
918797,14725,121
918797,14726,125
918797,14729,138
918797,14732,154
918797,14742,18
918797,14747,25
918797,15041,41
918797,15045,126
918797,15047,146
918797,15270,7
918797,15273,81
918797,15275,108
918797,15278,122
918797,15391,99
918797,15392,102
918797,15402,57
918797,15404,103
918797,15406,141
918797,15702,143
918797,15729,118
918797,15744,62
918797,15747,115
918797,15748,164
918797,15773,74
918797,15775,50
918797,15889,64
918797,16089,30
918797,16614,3
918797,16631,34
918797,16632,40
918797,16633,54
918797,16634,66
918797,16635,72
918797,16637,137
918797,16639,26
918797,16688,37
918797,16689,11
918797,16697,116
918797,16780,70
918797,16781,73
918797,16782,77
918797,16784,155
918797,16785,162
918797,16786,166
918797,16787,32
918797,16852,4
918797,16853,88
918797,16877,104
918797,17105,39
918797,17106,68
918797,17107,160
918797,17108,165
918797,17215,89
918797,17216,136
918797,17217,152
918797,17269,60
918797,17270,65
918797,17271,97
918797,17272,111
918797,17273,123
918797,17275,172
918797,17330,48
918797,17332,58
918797,17333,80
918797,17334,83
918797,17335,93
918797,17336,139
918797,17337,156
918797,17339,168
918797,17340,169
918797,17341,173
918797,17441,96
918797,17452,120
918797,17506,171
918797,17532,147
918797,17533,46
918797,17564,100
918797,17584,94
918797,17585,135
918797,17667,42
918797,17788,91
918797,17789,129
918797,17934,13
918797,18172,33
918797,18173,36
918797,18174,38
918797,18175,2
918797,18176,47
918797,18177,51
918797,18178,5
918797,18179,6
918797,18180,52
918797,18181,56
918797,18182,59
918797,18183,63
918797,18184,71
918797,18185,75
918797,18186,140
918797,18187,82
918797,18188,85
918797,18189,87
918797,18190,101
918797,18191,22
918797,18192,107
918797,18193,113
918797,18194,112
918797,18196,119
918797,18197,128
918797,18198,130
918797,18199,132
918797,18200,142
918797,18201,144
918797,18202,145
918797,18203,148
918797,18204,150
918797,18205,153
918797,18206,157
918797,18207,158
918797,18208,159
918797,18210,1
918797,18211,161
918797,18212,176
923319,10352,5
923319,14716,7
923319,14725,2
923319,14729,9
923319,14747,1
923319,15773,8
923319,16787,6
923319,16852,3
923319,18178,4
923451,8815,1
923451,16689,3
923451,16787,5
923451,17934,4
923451,18175,2
923577,8898,1
923577,10321,2
923589,8856,1
923589,10353,2
923589,18196,3
923603,8815,1
923603,8898,5
923603,16689,4
923603,17934,2
923603,18178,3
923617,8773,5
923617,8893,1
923617,12720,6
923617,16853,2
923617,17106,4
923617,18178,3
923643,16614,1
923643,16636,2
923681,8815,1
923681,10331,4
923681,15045,2
923681,16689,3
923681,18189,5
923707,16614,1
923707,16636,2
923756,10370,2
923756,16614,1
923821,8773,2
923821,8842,3
923821,11874,1
923821,11976,5
923821,14726,8
923821,18174,6
923821,18176,7
923821,18191,4
923859,10363,6
923859,10366,7
923859,10371,2
923859,14747,5
923859,16639,1
923859,17275,9
923859,17340,8
923859,18175,3
923859,18179,4
923873,8898,1
923908,8815,1
923908,8836,4
923908,10321,2
923908,10372,6
923908,16639,5
923908,16689,3
923985,10370,2
923985,16614,1
924008,8893,6
924008,10331,3
924008,10332,4
924008,11890,5
924008,14742,1
924008,16637,2
924008,18212,7
924034,10367,7
924034,11890,2
924034,11976,3
924034,16781,1
924034,16782,4
924034,17215,5
924034,17336,8
924034,17564,6
924046,8815,2
924046,10321,4
924046,10331,3
924046,10339,6
924046,10372,10
924046,14720,7
924046,15747,8
924046,16877,1
924046,17106,5
924046,17217,9
924061,8757,3
924061,8785,5
924061,8786,6
924061,10331,4
924061,15402,7
924061,15744,8
924061,15775,1
924061,16852,2
924061,16853,9
924061,17107,12
924061,17215,10
924061,17335,11
924078,8839,8
924078,10333,2
924078,14729,9
924078,15889,3
924078,16632,1
924078,16780,5
924078,16853,6
924078,17270,4
924078,17341,10
924078,17788,7
924095,10347,1
924116,8839,3
924116,10353,1
924116,15045,6
924116,16633,2
924116,17335,4
924116,17564,5
924132,8793,4
924132,10339,5
924132,10366,1
924132,11874,2
924132,15278,6
924132,16639,3
924151,8785,2
924151,14714,1
924151,14720,4
924151,15889,3
924151,16784,8
924151,17107,9
924151,18193,5
924151,18196,6
924151,18197,7
924165,15278,2
924165,16852,1
924165,17108,3
924181,8785,9
924181,15270,4
924181,16089,2
924181,16631,5
924181,16632,7
924181,16688,6
924181,17452,1
924181,17533,10
924181,17667,8
924181,18179,3
924200,8815,2
924200,10321,5
924200,10331,3
924200,10343,1
924200,11890,4
924200,14718,7
924200,15392,9
924200,17106,6
924200,17441,8
924216,8879,7
924216,10351,6
924216,10352,2
924216,14720,5
924216,14732,8
924216,16631,1
924216,16635,4
924216,17106,3
924216,17108,9
924235,8800,1
924235,10366,5
924235,10370,6
924235,16784,7
924235,16853,3
924235,17270,2
924235,17788,4
924252,8879,4
924252,10352,2
924252,12720,5
924252,16631,3
924252,16786,1
924267,14717,1
924267,14719,2
924285,8785,4
924285,10347,1
924285,15702,8
924285,15889,6
924285,16637,7
924285,16785,10
924285,16852,2
924285,17533,5
924285,18175,3
924285,18205,9
924285,18212,11
924299,8743,2
924299,8744,7
924299,8819,6
924299,15045,9
924299,16631,5
924299,16689,4
924299,16697,1
924299,18178,3
924299,18196,8
924316,8839,3
924316,8879,6
924316,10353,1
924316,15045,5
924316,16633,2
