bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
997277,668446,2017-06-22,Senate,"Accept Rpt 'b' Ontp RC #370",4,31,0,0,35
997277,668447,2017-06-23,House,"Acc Report 'a' Otp As Amend RC #383",113,34,0,4,151
997277,673396,2017-08-02,Senate,"Reconsideration - Veto RC #423",29,5,0,1,35
997277,673422,2017-08-02,House,"Reconsideration - Veto RC #463",90,44,0,17,151
997287,655980,2017-05-31,Senate,"Accept Min Ontp Rpt RC #201",18,16,0,1,35
997302,664335,2017-06-16,House,"Acc Min Otp As Amended Rep RC #325",68,81,0,2,151
997303,655237,2017-05-31,House,"Acc Maj Otp As Amended Rep RC #188",77,62,0,12,151
997303,656429,2017-06-01,Senate,"Accept Min Ontp Rpt RC #209",18,16,0,1,35
997308,747128,2018-05-02,House,"Reconsideration - Veto RC #647",144,3,0,4,151
997308,747427,2018-05-02,Senate,"Reconsideration - Veto RC #666",34,0,0,1,35
997316,648362,2017-05-23,House,"Acc Maj Ought Not To Pass Rep RC #130",75,70,0,6,151
997320,655036,2017-05-31,House,"Acc Maj Ought Not To Pass Rep RC #184",66,74,0,11,151
997320,657715,2017-06-01,Senate,"Accept Maj Ontp Rpt RC #208",12,22,0,1,35
997320,657716,2017-06-05,Senate,"Accept Min Otp-a Rpt RC #221",31,0,0,4,35
997327,769826,2018-07-09,House,"Reconsideration - Veto RC #705",129,15,0,7,151
997327,769827,2018-07-09,Senate,"Reconsideration - Veto RC #724",33,0,0,2,35
997334,664289,2017-06-13,House,"Reconsideration - Veto RC #299",90,57,0,4,151
997342,661252,2017-06-08,Senate,"Accept Maj Otp-a Rpt RC #261",18,16,0,1,35
997342,661253,2017-06-09,House,"Acc Min Ought Not To Pass Rep RC #283",73,68,0,10,151
997346,664226,2017-06-15,House,"Acc Min Otp As Amended Rep RC #312",88,53,0,10,151
997346,666340,2017-06-16,Senate,"Accept Maj Ontp Rpt RC #328",18,17,0,0,35
997592,734877,2018-04-02,House,"Acc Min Otp As Amended Rep RC #554",84,61,0,6,151
997592,734878,2018-04-05,Senate,"Accept Maj Ontp Rpt RC #594",21,13,0,1,35
997620,726990,2018-03-22,Senate,"Accept Maj Ontp Rpt RC #548",24,10,0,1,35
999223,669254,2017-06-27,House,"Reconsideration - Veto RC #397",89,56,0,6,151
999269,669830,2017-06-27,House,"Reconsideration - Veto RC #398",133,12,0,6,151
999269,669831,2017-06-27,Senate,"Reconsideration - Veto RC #383",33,1,0,1,35
999275,666330,2017-06-19,Senate,"Accept Min Ontp Rpt RC #345",18,17,0,0,35
999280,664321,2017-06-15,Senate,"Accept Maj Ontp Rpt RC #313",18,17,0,0,35
999304,646598,2017-05-18,House,"Acc Maj Otp As Amended Rep RC #122",77,70,0,4,151
999304,648847,2017-05-23,Senate,"Accept Min Ontp Rpt RC #152",16,18,0,1,35
999350,653547,2017-05-30,House,"Acc Maj Otp As Amended Rep RC #168",75,64,0,12,151
999350,657510,2017-05-31,Senate,"Accept Maj Otp-a Rpt RC #196",34,0,0,1,35
999991,653944,2017-05-30,House,"Acc Maj Ought Not To Pass Rep RC #169",74,65,0,12,151
1000100,649518,2017-05-25,House,"Acc Maj Otp As Amended Rep RC #164",74,68,0,9,151
1000100,653512,2017-05-30,Senate,"Accept Min Ontp Rpt RC #189",20,15,0,0,35
1000456,648915,2017-05-24,Senate,"Accept Min Ontp Rpt RC #163",10,25,0,0,35
1000488,645979,2017-05-17,House,"Acc Min Otp As Amended Rep RC #114",71,74,0,6,151
1000503,663397,2017-06-15,Senate,"Accept Min Ontp Rpt RC #300",35,0,0,0,35
1000508,664666,2017-06-19,Senate,"Accept Min Ontp Rpt RC #334",13,22,0,0,35
1000508,664837,2017-06-19,House,"Acc Maj Otp As Amended Rep RC #350",79,68,0,4,151
1000508,672910,2017-07-20,Senate,"Veto Override (2/3) RC #400",20,11,0,4,35
1000555,740735,2018-04-17,Senate,"Reconsideration - Veto RC #639",35,0,0,0,35
1000555,740736,2018-04-18,House,"Reconsideration - Veto RC #626",85,63,0,3,151
1000565,651497,2017-05-24,House,"Acc Maj Otp As Amended Rep RC #144",99,46,0,6,151
1000565,673416,2017-08-02,Senate,"Reconsideration - Veto RC #425",27,7,0,1,35
1000565,673417,2017-08-02,House,"Reconsideration - Veto RC #465",100,34,0,17,151
1000572,673445,2017-08-02,Senate,"Reconsideration - Veto RC #424",31,3,0,1,35
1000572,673446,2017-08-02,House,"Reconsideration - Veto RC #464",77,57,0,17,151
1001462,724272,2018-03-15,Senate,"Accept Maj Ontp Rpt RC #532",14,17,0,4,35
1001462,727940,2018-03-20,House,"Acc Min Otp As Amended Rep RC #521",78,67,0,6,151
1001462,736835,2018-04-09,Senate,"Reconsideration - Veto RC #602",17,16,0,2,35
1001614,668608,2017-06-22,Senate,"Accept Min Ontp Rpt RC #375",16,19,0,0,35
1001614,668609,2017-06-22,Senate,"Adopt Sas-295 To Cas-153 RC #376",11,24,0,0,35
1001614,766510,2018-06-20,Senate,"Enactment RC #684",18,13,0,4,35
1001934,659562,2017-06-07,House,"Acc Maj Otp As Amended Rep RC #267",83,63,0,5,151
1001934,661458,2017-06-09,Senate,"Accept Min Ontp Rpt RC #271",34,1,0,0,35
1001939,661833,2017-06-13,House,"Acc Maj Otp As Amended Rep RC #301",84,62,0,5,151
1001961,766619,2018-06-21,Senate,"Enactment RC #696",33,0,0,2,35
1001969,643019,2017-05-11,House,"Acc Maj Otp As Amended Rep RC #91",90,53,0,8,151
1002001,648955,2017-05-24,House,"Acc Maj Otp As Amended Rep RC #158",81,63,0,7,151
1002001,657354,2017-05-30,Senate,"Accept Min Ontp Rpt RC #190",16,19,0,0,35
1002001,668062,2017-06-19,House,"Reconsideration - Veto RC #347",85,63,0,3,151
1002035,652773,2017-05-25,Senate,"Accept Min Ontp Rpt RC #179",8,27,0,0,35
1002042,663376,2017-06-15,Senate,"Accept Min Ontp Rpt RC #301",10,25,0,0,35
1002042,670415,2017-06-30,House,"Reconsideration - Veto RC #419",142,4,0,5,151
1002042,673404,2017-08-02,Senate,"Veto Override (2/3) RC #427",22,12,0,1,35
1002042,673405,2017-08-02,Senate,"Veto Override (2/3) RC #429",25,9,0,1,35
1002060,657642,2017-06-05,House,"Acc Maj Ought Not To Pass Rep RC #219",77,69,0,5,151
1002087,657646,2017-06-05,House,"Acc Maj Otp As Amended Rep RC #226",122,16,0,13,151
1002275,664701,2017-06-19,House,"Enactment RC #348",142,3,0,6,151
1002546,767977,2018-06-25,House,"Recede And Concur RC #686",81,43,0,27,151
1002546,769814,2018-07-09,Senate,"Reconsideration - Veto RC #717",30,4,0,1,35
1002546,769885,2018-07-09,House,"Reconsideration - Veto RC #735",83,60,0,8,151
1002562,670642,2017-06-28,House,"Acc Maj Otp As Amended Rep RC #414",53,81,0,17,151
1002562,670643,2017-06-29,House,"Recede And Concur RC #417",90,53,0,8,151
1002568,652031,2017-05-23,Senate,"Accept Min Ontp Rpt RC #154",18,16,0,1,35
1002782,714406,2018-02-27,House,"Acc Maj Ought Not To Pass Rep RC #494",93,46,0,12,151
1002782,714407,2018-03-01,Senate,"Accept Min Otp-a Rpt RC #521",5,28,0,2,35
1002794,667058,2017-06-19,House,"Reconsideration - Veto RC #339",88,60,0,3,151
1003010,661258,2017-06-09,Senate,"Accept Min Otp-a Rpt RC #273",19,16,0,0,35
1003010,664423,2017-06-12,House,"Acc Maj Ought Not To Pass Rep RC #291",78,67,0,6,151
1003093,655947,2017-05-31,Senate,"Accept Min Ontp Rpt RC #202",16,18,0,1,35
1003093,655948,2017-06-01,House,"Acc Maj Otp As Amended Rep RC #205",76,67,0,8,151
1003129,769845,2018-07-09,House,"Reconsideration - Veto RC #706",75,68,0,8,151
1003167,668103,2017-06-23,House,"Commit To Edu RC #386",81,66,0,4,151
1003167,725064,2018-03-20,House,"Adopt Hah-637 To Cbh-605 RC #526",104,38,0,9,151
1003167,732312,2018-04-02,House,"Adhere RC #553",93,51,0,7,151
1003636,669079,2017-06-27,Senate,"Reconsideration - Veto RC #379",34,0,0,1,35
1003636,669080,2017-06-27,House,"Reconsideration - Veto RC #406",128,15,0,8,151
1003716,664608,2017-06-12,Senate,"Accept Min Ontp Rpt RC #276",17,16,0,2,35
1003716,664609,2017-06-15,Senate,"Recede And Concur RC #304",17,18,0,0,35
1003779,658269,2017-06-06,House,"Acc Maj Otp As Amended Rep RC #243",80,63,0,8,151
1004076,747784,2018-05-02,Senate,"Reconsideration - Veto RC #661",34,0,0,1,35
1004076,747785,2018-05-02,House,"Reconsideration - Veto RC #661",148,0,0,3,151
1004089,666320,2017-06-16,House,"Acc Maj Ought Not To Pass Rep RC #326",98,47,0,6,151
1004089,666321,2017-06-19,Senate,"Accept Min Otp-a Rpt RC #330",9,26,0,0,35
1004097,668414,2017-06-21,House,"Reconsideration - Veto RC #367",76,67,0,8,151
1004130,661243,2017-06-09,House,"Acc Min Otp As Amended Rep RC #289",74,64,0,13,151
1004141,669179,2017-06-27,House,"Reconsideration - Veto RC #399",142,3,0,6,151
1004141,669180,2017-06-27,Senate,"Reconsideration - Veto RC #384",34,0,0,1,35
1004160,668317,2017-06-21,Senate,"Veto Override (2/3) RC #368",29,5,0,1,35
1004160,668318,2017-06-22,House,"Reconsideration - Veto RC #378",116,27,0,8,151
1004169,673397,2017-08-02,House,"Suspend Rules - RC #438",81,56,0,14,151
1004169,673398,2017-08-02,House,"Indef Pp Hah-566 RC #439",64,73,0,14,151
1004169,673399,2017-08-02,House,"Adopt Hah-566 RC #440",73,64,0,14,151
1004184,624930,2017-04-13,House,"Reference RC #32",75,69,0,7,151
1004184,658191,2017-06-06,House,"Acc Maj Ought Not To Pass Rep RC #247",90,56,0,5,151
1004197,655439,2017-05-31,House,"Acc Maj Otp As Amended Rep RC #190",79,65,0,7,151
1004197,657864,2017-06-01,Senate,"Accept Min Ontp Rpt RC #210",18,16,0,1,35
1004236,658218,2017-06-06,House,"Acc Maj Ought Not To Pass Rep RC #248",84,63,0,4,151
1004236,661256,2017-06-07,Senate,"Accept Min Otp-a Rpt RC #243",17,18,0,0,35
1004564,697050,2018-02-08,Senate,"Acceptance Of Report RC #508",25,9,0,1,35
1004564,699798,2018-02-13,Senate,"Adopt Sas-352 RC #510",10,25,0,0,35
1004564,699799,2018-02-13,Senate,"Adopt Sas-349 RC #511",11,24,0,0,35
1004564,702225,2018-02-15,House,"Acc Ought To Pass As Amend Rep RC #485",119,27,0,5,151
1004564,702226,2018-02-15,House,"Adopt Hah-584 To Cas-347 RC #486",25,121,0,5,151
1004564,723079,2018-03-15,Senate,"Veto Override (2/3) RC #537",25,8,0,2,35
1004564,724904,2018-03-20,House,"Reconsideration - Veto RC #518",81,63,0,7,151
1004570,665887,2017-06-20,House,"Acc Report 'a' Otp As Amend RC #361",82,63,0,6,151
1004570,668389,2017-06-21,Senate,"Accept Rpt 'b' Otp-a Cab-523 RC #352",18,15,0,2,35
1004570,673435,2017-08-02,House,"Reconsideration - Veto RC #449",74,63,0,14,151
1004581,767253,2018-06-21,Senate,"Enactment RC #697",24,9,0,2,35
1004581,769846,2018-07-09,Senate,"Reconsideration - Veto RC #712",20,14,0,1,35
1004586,661422,2017-06-12,House,"Acc Maj Otp As Amended Rep RC #296",116,29,0,6,151
1004586,663374,2017-06-15,House,"Enactment RC #314",104,38,0,9,151
1004601,668315,2017-06-21,Senate,"Reconsideration - Veto RC #354",31,2,0,2,35
1004601,668316,2017-06-21,House,"Reconsideration - Veto RC #373",119,25,0,7,151
1004605,661281,2017-06-08,Senate,"Accept Min Ontp Rpt RC #262",18,16,0,1,35
1004612,669093,2017-06-27,Senate,"Reconsideration - Veto RC #380",20,14,0,1,35
1004762,661239,2017-06-08,House,"Acc Maj Ought Not To Pass Rep RC #276",78,64,0,9,151
1004773,659383,2017-06-07,House,"Acc Ought To Pass Rep RC #261",147,0,0,4,151
1004773,662813,2017-06-13,Senate,"Enactment RC #299",35,0,0,0,35
1004784,734145,2018-04-05,House,"Acc Min Otp As Amended Rep RC #576",80,64,0,7,151
1004818,718208,2018-03-06,House,"Acc Maj Otp As Amended Rep RC #507",79,65,0,7,151
1004818,737920,2018-04-10,House,"Reconsideration - Veto RC #581",84,62,0,5,151
1004884,727741,2018-03-22,Senate,"Accept Min Otp-a Rpt RC #549",17,17,0,1,35
1004884,729853,2018-03-27,House,"Acc Maj Ought Not To Pass Rep RC #533",79,67,0,5,151
1004952,663947,2017-06-13,House,"Acc Min Otp As Amended Rep RC #309",53,91,0,7,151
1004952,663948,2017-06-15,Senate,"Accept Maj Ontp Rpt RC #312",18,17,0,0,35
1005261,734922,2018-04-05,Senate,"Accept Maj Otp-a Rpt RC #593",33,0,0,2,35
1005332,670681,2017-06-28,House,"Reconsideration - Veto RC #413",130,14,0,7,151
1005332,670682,2017-06-28,Senate,"Reconsideration - Veto RC #388",34,1,0,0,35
1005498,653058,2017-05-30,House,"Acc Maj Ought Not To Pass Rep RC #178",86,56,0,9,151
1005515,670632,2017-06-30,House,"Enactment - Emer RC #420",146,0,0,5,151
1005520,657164,2017-06-01,House,"Acc Maj Otp As Amended Rep RC #213",99,41,0,11,151
1005520,659688,2017-06-07,Senate,"Accept Min Ontp Rpt RC #253",7,28,0,0,35
1005520,668347,2017-06-23,House,"Reconsideration - Veto RC #385",77,69,0,5,151
1005524,657323,2017-06-01,House,"Acc Min Ought Not To Pass Rep RC #206",78,61,0,12,151
1005536,713318,2018-03-01,Senate,"Accept Maj Otp-a Rpt RC #523",28,5,0,2,35
1005536,716863,2018-03-06,House,"Acc Maj Otp As Amended Rep RC #506",106,38,0,7,151
1005536,723412,2018-03-15,House,"Enactment RC #517",101,37,0,13,151
1005536,732297,2018-04-02,Senate,"Reconsideration - Veto RC #567",24,9,0,2,35
1005536,732298,2018-04-02,Senate,"Veto Override (2/3) RC #568",26,7,0,2,35
1005536,733952,2018-04-05,House,"Reconsideration - Veto RC #570",97,52,0,2,151
1005536,735872,2018-04-10,House,"Reconsideration - Veto RC #587",96,50,0,5,151
1005545,732303,2018-04-02,House,"Acc Maj Otp As Amended Rep RC #549",102,43,0,6,151
1005545,740129,2018-04-18,House,"Reconsideration - Veto RC #613",86,61,0,4,151
1005552,667682,2017-06-19,Senate,"Accept Min Ontp Rpt RC #335",18,17,0,0,35
1005570,661509,2017-06-12,House,"Acc Min Otp As Amended Rep RC #295",74,70,0,7,151
1005570,664630,2017-06-16,Senate,"Accept Maj Ontp Rpt RC #327",23,12,0,0,35
1005570,667805,2017-06-19,Senate,"Recede And Concur RC #339",14,21,0,0,35
1005764,661278,2017-06-09,Senate,"Accept Maj Otp-a Rpt RC #272",33,2,0,0,35
1005764,664584,2017-06-12,House,"Acc Maj Otp As Amended Rep RC #292",53,92,0,6,151
1005764,664585,2017-06-15,House,"Recede And Concur RC #310",61,86,0,4,151
1006062,649520,2017-05-25,Senate,"Accept Maj Ontp Rpt RC #176",35,0,0,0,35
1006251,723025,2018-03-15,Senate,"Accept Maj Otp-a Rpt RC #530",32,0,0,3,35
1006260,660925,2017-06-08,House,"Acc Maj Ought Not To Pass Rep RC #277",76,67,0,8,151
1006260,662489,2017-06-09,Senate,"Accept Min Otp-a Rpt RC #268",18,17,0,0,35
1006262,726957,2018-03-22,House,"Reconsideration - Veto RC #530",115,34,0,2,151
1006262,730694,2018-03-28,Senate,"Veto Override (2/3) RC #559",30,4,0,1,35
1006265,738962,2018-04-17,Senate,"Accept Rpt 'a' Otp-a RC #634",18,17,0,0,35
1006266,664583,2017-06-12,Senate,"Accept Min Ontp Rpt RC #279",18,14,0,3,35
1006271,667164,2017-06-19,Senate,"Reconsideration - Veto RC #343",35,0,0,0,35
1006271,667165,2017-06-21,House,"Reconsideration - Veto RC #362",89,53,0,9,151
1006310,673403,2017-08-02,Senate,"Reconsideration - Veto RC #426",25,9,0,1,35
1006310,673425,2017-08-02,House,"Reconsideration - Veto RC #466",112,20,0,19,151
1006316,660627,2017-06-08,House,"Acc Maj Ought Not To Pass Rep RC #278",72,71,0,8,151
1006648,767814,2018-06-25,House,"Recede And Concur RC #685",82,40,0,29,151
1006648,769824,2018-07-09,Senate,"Reconsideration - Veto RC #718",34,0,0,1,35
1006648,769825,2018-07-09,House,"Reconsideration - Veto RC #736",114,28,0,9,151
1006704,722970,2018-03-15,Senate,"Accept Maj Otp-a Rpt RC #534",26,7,0,2,35
1006704,725077,2018-03-20,House,"Acc Maj Otp As Amended Rep RC #519",87,58,0,6,151
1007010,652115,2017-05-23,Senate,"Accept Min Otp Rpt RC #157",18,16,0,1,35
1007010,652116,2017-05-24,House,"Acc Maj Ought Not To Pass Rep RC #145",75,70,0,6,151
1007555,652957,2017-05-30,House,"Acc Maj Ought Not To Pass Rep RC #174",85,56,0,10,151
1007562,767807,2018-06-25,House,"Acc Maj Otp As Amended Rep RC #688",124,2,0,25,151
1007565,666516,2017-06-19,Senate,"Commit RC #340",18,17,0,0,35
1007565,737938,2018-04-12,Senate,"Accept Maj Otp-a Rpt RC #618",20,15,0,0,35
1007565,747263,2018-05-02,Senate,"Reconsideration - Veto RC #662",18,16,0,1,35
1007577,652980,2017-05-30,House,"Acc Maj Ought Not To Pass Rep RC #171",77,63,0,11,151
1007585,716975,2018-03-06,House,"Acc Min Otp As Amended Rep RC #510",134,10,0,7,151
1007585,722938,2018-03-15,Senate,"Accept Maj Ontp Rpt RC #529",16,16,0,3,35
1007585,723211,2018-03-15,Senate,"Accept Maj Ontp Rpt RC #536",15,18,0,2,35
1007597,653501,2017-05-30,House,"Acc Maj Otp As Amended Rep RC #175",69,73,0,9,151
1007597,661081,2017-06-07,Senate,"Accept Min Ontp Rpt RC #248",21,14,0,0,35
1007602,667038,2017-06-19,Senate,"Accept Min Ontp Rpt RC #331",9,26,0,0,35
1007608,664707,2017-06-19,House,"Acc Report 'c' Ontp RC #346",75,73,0,3,151
1007608,665940,2017-06-20,House,"Recede And Concur RC #356",73,75,0,3,151
1007608,665941,2017-06-20,House,"Insist RC #357",75,69,0,7,151
1007608,668394,2017-06-23,House,"Table Until Later RC #390",71,73,0,7,151
1007608,668395,2017-06-23,House,"Ptbe As Amended RC #391",125,19,0,7,151
1007608,668897,2017-06-27,House,"Enactment RC #410",137,6,0,8,151
1007608,673004,2017-07-20,House,"Reconsideration - Veto RC #429",124,17,0,10,151
1007608,673005,2017-07-20,Senate,"Reconsideration - Veto RC #411",29,1,0,5,35
1007623,656230,2017-06-01,House,"Acc Maj Ought Not To Pass Rep RC #210",79,62,0,10,151
1007628,666979,2017-06-21,House,"Acc Maj Otp As Amended Rep RC #371",90,54,0,7,151
1007628,669271,2017-06-28,House,"Adopt Hbh-554 To Cas-276 RC #411",105,40,0,6,151
1007628,669272,2017-06-28,House,"Passage To Be Engrossed RC #412",105,41,0,5,151
1007628,669419,2017-06-28,Senate,"Recede And Concur RC #387",29,6,0,0,35
1007628,673412,2017-08-02,Senate,"Veto Override (2/3) RC #428",28,6,0,1,35
1007628,673413,2017-08-02,House,"Reconsideration - Veto RC #459",88,48,0,15,151
1007808,660583,2017-06-05,Senate,"Accept Min Otp-a Rpt RC #218",17,15,0,3,35
1007808,660584,2017-06-06,House,"Acc Maj Ought Not To Pass Rep RC #242",79,66,0,6,151
1007826,740074,2018-04-18,House,"Table Until Later RC #612",77,69,0,5,151
1007852,633778,2017-04-27,House,"Reference Enr RC #61",75,68,0,8,151
1007901,663982,2017-06-15,House,"Acc Maj Ought Not To Pass Rep RC #318",81,61,0,9,151
1008283,740242,2018-04-18,Senate,"Accept Maj Otp-a Rpt RC #655",25,10,0,0,35
1008283,769834,2018-07-09,House,"Reconsideration - Veto RC #726",119,23,0,9,151
1008283,769835,2018-07-09,Senate,"Reconsideration - Veto RC #733",25,8,0,2,35
1008305,655610,2017-05-31,House,"Acc Maj Otp As Amended Rep RC #198",102,35,0,14,151
1008305,657950,2017-06-05,Senate,"Accept Min Ontp Rpt RC #216",13,19,0,3,35
1008305,668311,2017-06-21,House,"Reconsideration - Veto RC #368",102,41,0,8,151
1008305,668312,2017-06-21,Senate,"Reconsideration - Veto RC #360",20,14,0,1,35
1008328,658026,2017-06-05,House,"Acc Maj Otp As Amended Rep RC #218",78,68,0,5,151
1008759,769844,2018-07-09,House,"Reconsideration - Veto RC #721",91,52,0,8,151
1008792,664521,2017-06-12,Senate,"Accept Min Otp-a Rpt RC #277",13,20,0,2,35
1008792,664522,2017-06-15,House,"Acc Maj Ought Not To Pass Rep RC #320",81,60,0,10,151
1008799,664544,2017-06-16,House,"Acc Min Otp As Amended Rep RC #327",75,71,0,5,151
1008828,672979,2017-07-20,House,"Acc Maj Otp As Amended Rep RC #435",127,5,0,19,151
1009503,656167,2017-06-01,House,"Acc Maj Ought Not To Pass Rep RC #215",77,62,0,12,151
1009527,659060,2017-06-07,House,"Acc Maj Ought Not To Pass Rep RC #256",110,33,0,8,151
1009687,737925,2018-04-12,House,"Acc Maj Otp As Amended Rep RC #594",81,61,0,9,151
1009687,766108,2018-06-20,Senate,"Enactment RC #685",30,2,0,3,35
1009687,769813,2018-07-09,House,"Reconsideration - Veto RC #707",84,60,0,7,151
1009872,666990,2017-06-21,House,"Acc Maj Otp As Amended Rep RC #370",76,68,0,7,151
1009872,673001,2017-07-20,Senate,"Reconsideration - Veto RC #398",22,9,0,4,35
1009872,673002,2017-07-20,House,"Reconsideration - Veto RC #430",77,60,0,14,151
1010175,665639,2017-06-20,House,"Acc Maj Otp As Amended Rep RC #358",86,57,0,8,151
1010175,670003,2017-06-29,Senate,"Adopt Sas-307 To Cas-269 RC #393",16,19,0,0,35
1010175,670004,2017-06-29,Senate,"Adopt Scs-315 To Cas-269 RC #394",18,17,0,0,35
1010175,672961,2017-07-20,Senate,"Reconsideration - Veto RC #397",14,16,0,5,35
1010204,668942,2017-06-27,House,"Reconsideration - Veto RC #400",131,13,0,7,151
1010204,668943,2017-06-27,Senate,"Reconsideration - Veto RC #385",34,0,0,1,35
1010383,660881,2017-06-08,House,"Acc Maj Ought Not To Pass Rep RC #279",77,66,0,8,151
1010507,766144,2018-06-20,Senate,"Enactment RC #688",22,11,0,2,35
1010925,715149,2018-03-01,House,"Acc Min Otp As Amended Rep RC #497",80,64,0,7,151
1010971,732304,2018-04-02,House,"Acc Maj Otp As Amended Rep RC #551",80,66,0,5,151
1010971,737607,2018-04-12,Senate,"Accept Maj Otp-a Rpt RC #619",22,13,0,0,35
1010971,747339,2018-05-02,House,"Reconsideration - Veto RC #652",80,68,0,3,151
1011239,714871,2018-02-27,Senate,"Accept Maj Ontp Rpt RC #515",17,14,0,4,35
1011854,664633,2017-06-15,Senate,"Accept Maj Ontp Rpt RC #315",22,13,0,0,35
1011859,658227,2017-06-06,House,"Enactment RC #255",145,0,0,6,151
1012258,661228,2017-06-07,House,"Acc Maj Otp As Amended Rep RC #257",126,20,0,5,151
1012296,660804,2017-06-08,House,"Acc Min Ought Not To Pass Rep RC #275",80,64,0,7,151
1012785,656709,2017-06-01,House,"Acc Maj Otp As Amended Rep RC #207",88,50,0,13,151
1012785,668310,2017-06-22,House,"Reconsideration - Veto RC #379",92,53,0,6,151
1013050,661244,2017-06-06,House,"Acc Maj Ought Not To Pass Rep RC #244",84,64,0,3,151
1013164,661237,2017-06-09,Senate,"Accept Report RC #267",34,0,0,1,35
1013164,669511,2017-06-27,House,"Reconsideration - Veto RC #401",125,20,0,6,151
1013164,669512,2017-06-27,Senate,"Reconsideration - Veto RC #386",33,1,0,1,35
1013544,704801,2018-02-20,House,"Acc Maj Ought Not To Pass Rep RC #490",97,47,0,7,151
1013564,664437,2017-06-13,Senate,"Accept Min Otp-a Rpt RC #292",18,17,0,0,35
1013564,664438,2017-06-13,House,"Acc Maj Ought Not To Pass Rep RC #305",80,67,0,4,151
1013583,737644,2018-04-12,Senate,"Accept Min Ontp Rpt RC #620",19,16,0,0,35
1013583,738368,2018-04-13,House,"Acc Maj Otp As Amended Rep RC #601",82,63,0,6,151
1013583,739076,2018-04-17,Senate,"Recede And Concur RC #628",17,18,0,0,35
1013601,661229,2017-06-09,House,"Acc Maj Ought Not To Pass Rep RC #286",74,67,0,10,151
1013601,663763,2017-06-12,Senate,"Accept Min Otp-a Rpt RC #275",18,15,0,2,35
1013616,661238,2017-06-09,House,"Acc Maj Otp As Amended Rep RC #287",87,54,0,10,151
1013616,670601,2017-06-27,House,"Reconsideration - Veto RC #402",82,63,0,6,151
1014463,672993,2017-07-20,Senate,"Adopt Sas-339 To Cas-335 RC #407",19,11,0,5,35
1014463,672994,2017-07-20,House,"Acc Maj Otp As Amended Rep RC #436",74,58,0,19,151
1014469,664653,2017-06-19,House,"Acc Maj Ought Not To Pass Rep RC #340",78,69,0,4,151
1014469,668324,2017-06-21,Senate,"Recede And Concur RC #356",8,26,0,1,35
1014469,668325,2017-06-21,Senate,"Insist RC #357",32,2,0,1,35
1015240,668320,2017-06-21,House,"Reconsideration - Veto RC #369",143,0,0,8,151
1015240,668321,2017-06-21,Senate,"Reconsideration - Veto RC #361",34,0,0,1,35
1017090,668373,2017-06-21,Senate,"Accept Rpt 'b' Ontp RC #366",17,17,0,1,35
1017090,668374,2017-06-23,House,"Final Passage - Con Res RC #384",78,68,0,5,151
1017102,654852,2017-05-31,Senate,"Veto Override (2/3) RC #195",34,0,0,1,35
1017116,670380,2017-06-27,Senate,"Accept Rpt 'a' Otp-a RC #381",21,13,0,1,35
1017116,670381,2017-06-28,Senate,"Recede And Concur RC #389",15,20,0,0,35
1017116,670382,2017-06-28,Senate,"Recede And Concur RC #390",12,18,0,5,35
1017116,670383,2017-06-27,House,"Acc Report 'b' Otp As Amend RC #404",79,66,0,6,151
1017455,740176,2018-04-18,House,"Table Until Later RC #618",79,69,0,3,151
1017455,774349,2018-09-13,House,"Recede RC #750",40,55,0,55,150
1017455,774350,2018-09-13,House,"Recede And Concur RC #751",61,34,0,55,150
1017493,666232,2017-06-16,House,"Acc Maj Ought Not To Pass Rep RC #328",91,52,0,8,151
1018422,669413,2017-06-27,House,"Acc Maj Ought Not To Pass Rep RC #407",79,65,0,7,151
1019474,663458,2017-06-15,House,"Adoption (2/3) RC #311",8,134,0,9,151
1020382,672980,2017-07-20,House,"Enactment - Emer RC #432",101,32,0,18,151
1020382,673443,2017-08-02,House,"Reconsideration - Veto RC #450",131,6,0,14,151
1020382,673444,2017-08-02,Senate,"Reconsideration - Veto RC #435",31,1,0,3,35
1025402,678893,2017-10-23,House,"Acc Report 'a' Otp As Amend RC #468",74,64,0,13,151
1025402,678894,2017-10-23,House,"Recede And Concur RC #469",61,77,0,13,151
1025402,678895,2017-10-23,House,"Insist RC #470",59,79,0,13,151
1025402,678896,2017-10-23,House,"Recede RC #471",53,85,0,13,151
1025402,678897,2017-10-23,House,"Recede And Concur RC #472",73,65,0,13,151
1025402,678898,2017-10-23,House,"Enactment RC #475",68,63,0,20,151
1025402,678899,2017-10-23,Senate,"Accept Rpt 'b' Otp-a RC #473",19,16,0,0,35
1025402,678900,2017-10-23,Senate,"Enactment RC #476",19,10,0,6,35
1030319,678766,2017-10-23,House,"Indef Postpone Bill & Papers RC #473",85,53,0,13,151
1030319,678767,2017-10-23,Senate,"Indefinitely Postpone RC #474",21,10,0,4,35
1030323,678768,2017-10-23,House,"Acc Report 'a' Otp RC #474",84,52,0,15,151
1030323,678769,2017-10-23,House,"Recede And Concur RC #476",81,50,0,20,151
1030323,678770,2017-11-06,House,"Reconsideration - Veto RC #477",74,62,0,14,150
1030323,678771,2017-10-23,Senate,"Accept Rpt 'a' Otp RC #475",22,9,0,4,35
1032901,717216,2018-03-06,Senate,"Accept Rpt 'a' Otp-a RC #528",34,0,0,1,35
1032901,734115,2018-04-05,House,"Reconsideration - Veto RC #571",111,34,0,6,151
