bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
668174,1060733,text,112495,application/pdf,Introduced,https://legiscan.com/ME/text/LD7/id/1060733,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0010&item=1&snum=127
668174,1175132,text,85421,application/pdf,Chaptered,https://legiscan.com/ME/text/LD7/id/1175132,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0010&item=2&snum=127
668309,1060775,text,110837,application/pdf,Introduced,https://legiscan.com/ME/text/LD8/id/1060775,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0011&item=1&snum=127
668826,1061425,text,118031,application/pdf,Introduced,https://legiscan.com/ME/text/LD9/id/1061425,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0012&item=1&snum=127
668921,1061522,text,110509,application/pdf,Introduced,https://legiscan.com/ME/text/LD10/id/1061522,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0013&item=1&snum=127
668921,1209547,text,83965,application/pdf,Chaptered,https://legiscan.com/ME/text/LD10/id/1209547,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0013&item=3&snum=127
669018,1061623,text,111251,application/pdf,Introduced,https://legiscan.com/ME/text/LD11/id/1061623,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0014&item=1&snum=127
669018,1177663,text,73722,application/pdf,Amended,https://legiscan.com/ME/text/LD11/id/1177663,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0014&item=2&snum=127
671704,1066060,text,111946,application/pdf,Introduced,https://legiscan.com/ME/text/LD16/id/1066060,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0015&item=1&snum=127
671556,1065440,text,111977,application/pdf,Introduced,https://legiscan.com/ME/text/LD17/id/1065440,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0016&item=1&snum=127
671516,1065443,text,111779,application/pdf,Introduced,https://legiscan.com/ME/text/LD18/id/1065443,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0017&item=1&snum=127
671427,1065445,text,111034,application/pdf,Introduced,https://legiscan.com/ME/text/LD19/id/1065445,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0018&item=1&snum=127
671478,1067239,text,104292,application/pdf,Introduced,https://legiscan.com/ME/text/LD20/id/1067239,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0019&item=1&snum=127
671500,1066598,text,103576,application/pdf,Introduced,https://legiscan.com/ME/text/LD21/id/1066598,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0020&item=1&snum=127
671576,1067165,text,111001,application/pdf,Introduced,https://legiscan.com/ME/text/LD22/id/1067165,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0021&item=1&snum=127
671576,1209536,text,123389,application/pdf,Amended,https://legiscan.com/ME/text/LD22/id/1209536,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0021&item=2&snum=127
671576,1236301,text,117650,application/pdf,Amended,https://legiscan.com/ME/text/LD22/id/1236301,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0021&item=4&snum=127
671576,1240087,text,86792,application/pdf,Chaptered,https://legiscan.com/ME/text/LD22/id/1240087,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0021&item=5&snum=127
671782,1066613,text,162610,application/pdf,Introduced,https://legiscan.com/ME/text/LD23/id/1066613,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0022&item=1&snum=127
671634,1065446,text,149209,application/pdf,Introduced,https://legiscan.com/ME/text/LD24/id/1065446,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0023&item=1&snum=127
671854,1065449,text,123190,application/pdf,Introduced,https://legiscan.com/ME/text/LD25/id/1065449,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0024&item=1&snum=127
671854,1250239,text,146939,application/pdf,Amended,https://legiscan.com/ME/text/LD25/id/1250239,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0024&item=2&snum=127
671854,1255289,text,128254,application/pdf,Chaptered,https://legiscan.com/ME/text/LD25/id/1255289,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0024&item=3&snum=127
671890,1065480,text,114075,application/pdf,Introduced,https://legiscan.com/ME/text/LD26/id/1065480,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0025&item=1&snum=127
671742,1067157,text,113059,application/pdf,Introduced,https://legiscan.com/ME/text/LD27/id/1067157,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0026&item=1&snum=127
671815,1066681,text,113754,application/pdf,Introduced,https://legiscan.com/ME/text/LD28/id/1066681,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0027&item=1&snum=127
671604,1065447,text,115063,application/pdf,Introduced,https://legiscan.com/ME/text/LD29/id/1065447,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0028&item=1&snum=127
671669,1065448,text,116716,application/pdf,Introduced,https://legiscan.com/ME/text/LD30/id/1065448,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0029&item=1&snum=127
671536,1065444,text,111800,application/pdf,Introduced,https://legiscan.com/ME/text/LD31/id/1065444,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0030&item=1&snum=127
671441,1066014,text,109614,application/pdf,Introduced,https://legiscan.com/ME/text/LD32/id/1066014,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0031&item=1&snum=127
671461,1065442,text,176169,application/pdf,Introduced,https://legiscan.com/ME/text/LD33/id/1065442,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0032&item=1&snum=127
674434,1066924,text,110093,application/pdf,Introduced,https://legiscan.com/ME/text/LD34/id/1066924,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0033&item=1&snum=127
673375,1066227,text,113577,application/pdf,Introduced,https://legiscan.com/ME/text/LD36/id/1066227,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0034&item=1&snum=127
673805,1066553,text,119205,application/pdf,Introduced,https://legiscan.com/ME/text/LD37/id/1066553,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0035&item=1&snum=127
673805,1197844,text,117229,application/pdf,Amended,https://legiscan.com/ME/text/LD37/id/1197844,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0035&item=2&snum=127
673805,1212756,text,199524,application/pdf,Chaptered,https://legiscan.com/ME/text/LD37/id/1212756,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0035&item=3&snum=127
675025,1067612,text,110861,application/pdf,Introduced,https://legiscan.com/ME/text/LD38/id/1067612,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0036&item=1&snum=127
675025,1203296,text,90159,application/pdf,Chaptered,https://legiscan.com/ME/text/LD38/id/1203296,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0036&item=2&snum=127
676152,1068535,text,112965,application/pdf,Introduced,https://legiscan.com/ME/text/LD43/id/1068535,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0037&item=1&snum=127
676152,1189346,text,129551,application/pdf,Amended,https://legiscan.com/ME/text/LD43/id/1189346,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0037&item=2&snum=127
676152,1207857,text,89410,application/pdf,Chaptered,https://legiscan.com/ME/text/LD43/id/1207857,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0037&item=3&snum=127
676093,1068482,text,110703,application/pdf,Introduced,https://legiscan.com/ME/text/LD44/id/1068482,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0038&item=1&snum=127
676308,1068681,text,111021,application/pdf,Introduced,https://legiscan.com/ME/text/LD45/id/1068681,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0039&item=1&snum=127
676400,1068770,text,112565,application/pdf,Introduced,https://legiscan.com/ME/text/LD46/id/1068770,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0040&item=1&snum=127
676432,1068802,text,108807,application/pdf,Introduced,https://legiscan.com/ME/text/LD47/id/1068802,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0041&item=1&snum=127
676031,1068423,text,114477,application/pdf,Introduced,https://legiscan.com/ME/text/LD48/id/1068423,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0042&item=1&snum=127
676334,1073113,text,113166,application/pdf,Introduced,https://legiscan.com/ME/text/LD49/id/1073113,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0043&item=1&snum=127
676058,1068448,text,111492,application/pdf,Introduced,https://legiscan.com/ME/text/LD50/id/1068448,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0044&item=1&snum=127
676058,1179299,text,121289,application/pdf,Amended,https://legiscan.com/ME/text/LD50/id/1179299,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0044&item=2&snum=127
676175,1068558,text,150466,application/pdf,Introduced,https://legiscan.com/ME/text/LD51/id/1068558,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0045&item=1&snum=127
675884,1068288,text,106388,application/pdf,Introduced,https://legiscan.com/ME/text/LD52/id/1068288,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0046&item=1&snum=127
676273,1068647,text,114079,application/pdf,Introduced,https://legiscan.com/ME/text/LD53/id/1068647,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0047&item=1&snum=127
675932,1068333,text,112625,application/pdf,Introduced,https://legiscan.com/ME/text/LD54/id/1068333,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0048&item=1&snum=127
676243,1068619,text,111535,application/pdf,Introduced,https://legiscan.com/ME/text/LD55/id/1068619,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0049&item=1&snum=127
676243,1194298,text,81561,application/pdf,Chaptered,https://legiscan.com/ME/text/LD55/id/1194298,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0049&item=3&snum=127
676458,1068829,text,109053,application/pdf,Introduced,https://legiscan.com/ME/text/LD56/id/1068829,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0050&item=1&snum=127
675965,1073129,text,111652,application/pdf,Introduced,https://legiscan.com/ME/text/LD57/id/1073129,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0051&item=1&snum=127
675965,1218915,text,140945,application/pdf,Amended,https://legiscan.com/ME/text/LD57/id/1218915,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0051&item=2&snum=127
676366,1068739,text,113714,application/pdf,Introduced,https://legiscan.com/ME/text/LD58/id/1068739,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0052&item=1&snum=127
676212,1068591,text,110842,application/pdf,Introduced,https://legiscan.com/ME/text/LD59/id/1068591,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0053&item=1&snum=127
676212,1207246,text,123510,application/pdf,Amended,https://legiscan.com/ME/text/LD59/id/1207246,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0053&item=2&snum=127
676212,1234288,text,89249,application/pdf,Chaptered,https://legiscan.com/ME/text/LD59/id/1234288,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0053&item=3&snum=127
675908,1073305,text,111638,application/pdf,Introduced,https://legiscan.com/ME/text/LD60/id/1073305,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0054&item=1&snum=127
675908,1181208,text,145485,application/pdf,Amended,https://legiscan.com/ME/text/LD60/id/1181208,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0054&item=2&snum=127
676122,1068507,text,110466,application/pdf,Introduced,https://legiscan.com/ME/text/LD61/id/1068507,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0055&item=1&snum=127
675999,1073131,text,114763,application/pdf,Introduced,https://legiscan.com/ME/text/LD62/id/1073131,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0056&item=1&snum=127
675999,1179316,text,129124,application/pdf,Amended,https://legiscan.com/ME/text/LD62/id/1179316,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0056&item=2&snum=127
675999,1194299,text,87080,application/pdf,Chaptered,https://legiscan.com/ME/text/LD62/id/1194299,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0056&item=3&snum=127
678359,1070716,text,111589,application/pdf,Introduced,https://legiscan.com/ME/text/LD63/id/1070716,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0057&item=1&snum=127
678359,1211223,text,169452,application/pdf,Amended,https://legiscan.com/ME/text/LD63/id/1211223,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0057&item=2&snum=127
678359,1255377,text,134035,application/pdf,Chaptered,https://legiscan.com/ME/text/LD63/id/1255377,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0057&item=3&snum=127
678609,1070971,text,113638,application/pdf,Introduced,https://legiscan.com/ME/text/LD64/id/1070971,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0058&item=1&snum=127
678931,1071405,text,108719,application/pdf,Introduced,https://legiscan.com/ME/text/LD65/id/1071405,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0059&item=1&snum=127
678853,1071407,text,108219,application/pdf,Introduced,https://legiscan.com/ME/text/LD66/id/1071407,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0060&item=1&snum=127
678853,1160289,text,73212,application/pdf,Amended,https://legiscan.com/ME/text/LD66/id/1160289,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0060&item=2&snum=127
678853,1194285,text,80933,application/pdf,Chaptered,https://legiscan.com/ME/text/LD66/id/1194285,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0060&item=3&snum=127
678776,1071147,text,112323,application/pdf,Introduced,https://legiscan.com/ME/text/LD67/id/1071147,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0061&item=1&snum=127
679374,1071696,text,124428,application/pdf,Introduced,https://legiscan.com/ME/text/LD68/id/1071696,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0062&item=1&snum=127
679315,1071658,text,151880,application/pdf,Introduced,https://legiscan.com/ME/text/LD69/id/1071658,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0063&item=1&snum=127
679315,1191941,text,134976,application/pdf,Amended,https://legiscan.com/ME/text/LD69/id/1191941,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0063&item=2&snum=127
679533,1071789,text,113558,application/pdf,Introduced,https://legiscan.com/ME/text/LD70/id/1071789,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0064&item=1&snum=127
679089,1071520,text,151091,application/pdf,Introduced,https://legiscan.com/ME/text/LD71/id/1071520,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0065&item=1&snum=127
679089,1210107,text,90361,application/pdf,Chaptered,https://legiscan.com/ME/text/LD71/id/1210107,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0065&item=3&snum=127
680237,1072646,text,112316,application/pdf,Introduced,https://legiscan.com/ME/text/LD72/id/1072646,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0066&item=1&snum=127
679145,1071555,text,113088,application/pdf,Introduced,https://legiscan.com/ME/text/LD73/id/1071555,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0067&item=1&snum=127
679203,1071590,text,117953,application/pdf,Introduced,https://legiscan.com/ME/text/LD74/id/1071590,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0068&item=1&snum=127
679203,1233994,text,128231,application/pdf,Amended,https://legiscan.com/ME/text/LD74/id/1233994,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0068&item=2&snum=127
679203,1240299,text,85198,application/pdf,Chaptered,https://legiscan.com/ME/text/LD74/id/1240299,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0068&item=3&snum=127
680492,1073307,text,115003,application/pdf,Introduced,https://legiscan.com/ME/text/LD86/id/1073307,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0069&item=1&snum=127
680492,1253047,text,126458,application/pdf,Amended,https://legiscan.com/ME/text/LD86/id/1253047,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0069&item=2&snum=127
680492,1255294,text,119729,application/pdf,Chaptered,https://legiscan.com/ME/text/LD86/id/1255294,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0069&item=3&snum=127
679977,1074921,text,115993,application/pdf,Introduced,https://legiscan.com/ME/text/LD87/id/1074921,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0070&item=1&snum=127
679977,1245176,text,205063,application/pdf,Amended,https://legiscan.com/ME/text/LD87/id/1245176,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0070&item=2&snum=127
679977,1245701,text,120579,application/pdf,Amended,https://legiscan.com/ME/text/LD87/id/1245701,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0070&item=5&snum=127
679977,1251092,text,85378,application/pdf,Chaptered,https://legiscan.com/ME/text/LD87/id/1251092,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0070&item=6&snum=127
680613,1073004,text,113595,application/pdf,Introduced,https://legiscan.com/ME/text/LD88/id/1073004,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0071&item=1&snum=127
680613,1244893,text,87259,application/pdf,Chaptered,https://legiscan.com/ME/text/LD88/id/1244893,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0071&item=3&snum=127
683311,1075947,text,103720,application/pdf,Introduced,https://legiscan.com/ME/text/LD89/id/1075947,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0072&item=1&snum=127
683437,1076039,text,113548,application/pdf,Introduced,https://legiscan.com/ME/text/LD90/id/1076039,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0073&item=1&snum=127
683437,1220166,text,165718,application/pdf,Amended,https://legiscan.com/ME/text/LD90/id/1220166,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0073&item=2&snum=127
683508,1076098,text,112311,application/pdf,Introduced,https://legiscan.com/ME/text/LD91/id/1076098,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0074&item=1&snum=127
683508,1244653,text,150466,application/pdf,Amended,https://legiscan.com/ME/text/LD91/id/1244653,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0074&item=2&snum=127
683508,1254735,text,207440,application/pdf,Chaptered,https://legiscan.com/ME/text/LD91/id/1254735,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0074&item=3&snum=127
683389,1076002,text,111656,application/pdf,Introduced,https://legiscan.com/ME/text/LD92/id/1076002,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0075&item=1&snum=127
683272,1075915,text,114284,application/pdf,Introduced,https://legiscan.com/ME/text/LD93/id/1075915,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0076&item=1&snum=127
683272,1228934,text,126400,application/pdf,Amended,https://legiscan.com/ME/text/LD93/id/1228934,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0076&item=2&snum=127
683272,1255314,text,14036,application/pdf,Chaptered,https://legiscan.com/ME/text/LD93/id/1255314,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0076&item=3&snum=127
680654,1073188,text,119987,application/pdf,Introduced,https://legiscan.com/ME/text/LD94/id/1073188,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0077&item=1&snum=127
680635,1073168,text,119701,application/pdf,Introduced,https://legiscan.com/ME/text/LD95/id/1073168,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0078&item=1&snum=127
680101,1072518,text,111896,application/pdf,Introduced,https://legiscan.com/ME/text/LD96/id/1072518,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0079&item=1&snum=127
686001,1078808,text,123624,application/pdf,Introduced,https://legiscan.com/ME/text/LD108/id/1078808,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0080&item=1&snum=127
685802,1078677,text,111443,application/pdf,Introduced,https://legiscan.com/ME/text/LD109/id/1078677,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0081&item=1&snum=127
685802,1188133,text,110188,application/pdf,Amended,https://legiscan.com/ME/text/LD109/id/1188133,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0081&item=2&snum=127
686211,1078951,text,110277,application/pdf,Introduced,https://legiscan.com/ME/text/LD110/id/1078951,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0082&item=1&snum=127
686211,1213065,text,118844,application/pdf,Amended,https://legiscan.com/ME/text/LD110/id/1213065,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0082&item=2&snum=127
686211,1231095,text,81711,application/pdf,Chaptered,https://legiscan.com/ME/text/LD110/id/1231095,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0082&item=3&snum=127
685601,1078540,text,161187,application/pdf,Introduced,https://legiscan.com/ME/text/LD111/id/1078540,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0083&item=1&snum=127
685601,1247694,text,122706,application/pdf,Amended,https://legiscan.com/ME/text/LD111/id/1247694,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0083&item=2&snum=127
688728,1081532,text,110954,application/pdf,Introduced,https://legiscan.com/ME/text/LD126/id/1081532,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0084&item=1&snum=127
688692,1081503,text,112473,application/pdf,Introduced,https://legiscan.com/ME/text/LD127/id/1081503,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0085&item=1&snum=127
688441,1081301,text,112609,application/pdf,Introduced,https://legiscan.com/ME/text/LD128/id/1081301,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0086&item=1&snum=127
688276,1081170,text,109498,application/pdf,Introduced,https://legiscan.com/ME/text/LD129/id/1081170,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0087&item=1&snum=127
688276,1209304,text,133969,application/pdf,Amended,https://legiscan.com/ME/text/LD129/id/1209304,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0087&item=2&snum=127
688276,1227721,text,196179,application/pdf,Chaptered,https://legiscan.com/ME/text/LD129/id/1227721,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0087&item=3&snum=127
689011,1081760,text,116043,application/pdf,Introduced,https://legiscan.com/ME/text/LD130/id/1081760,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0088&item=1&snum=127
688814,1081602,text,198012,application/pdf,Introduced,https://legiscan.com/ME/text/LD131/id/1081602,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0089&item=1&snum=127
688814,1209343,text,168354,application/pdf,Amended,https://legiscan.com/ME/text/LD131/id/1209343,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0089&item=2&snum=127
688814,1227819,text,236783,application/pdf,Chaptered,https://legiscan.com/ME/text/LD131/id/1227819,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0089&item=3&snum=127
688400,1081266,text,113705,application/pdf,Introduced,https://legiscan.com/ME/text/LD132/id/1081266,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0090&item=1&snum=127
688933,1081695,text,119019,application/pdf,Introduced,https://legiscan.com/ME/text/LD133/id/1081695,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0091&item=1&snum=127
688361,1081236,text,110277,application/pdf,Introduced,https://legiscan.com/ME/text/LD134/id/1081236,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0092&item=1&snum=127
688238,1081139,text,127690,application/pdf,Introduced,https://legiscan.com/ME/text/LD135/id/1081139,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0093&item=1&snum=127
688238,1200682,text,150399,application/pdf,Amended,https://legiscan.com/ME/text/LD135/id/1200682,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0093&item=2&snum=127
688564,1081399,text,112269,application/pdf,Introduced,https://legiscan.com/ME/text/LD136/id/1081399,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0094&item=1&snum=127
688564,1235793,text,115277,application/pdf,Amended,https://legiscan.com/ME/text/LD136/id/1235793,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0094&item=2&snum=127
688564,1247866,text,190737,application/pdf,Chaptered,https://legiscan.com/ME/text/LD136/id/1247866,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0094&item=3&snum=127
689090,1081826,text,110994,application/pdf,Introduced,https://legiscan.com/ME/text/LD137/id/1081826,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0095&item=1&snum=127
689050,1081794,text,135797,application/pdf,Introduced,https://legiscan.com/ME/text/LD138/id/1081794,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0096&item=1&snum=127
689050,1126517,text,71741,application/pdf,Amended,https://legiscan.com/ME/text/LD138/id/1126517,http://legislature.maine.gov/legis/bills/getPDF.asp?paper=HP0096&item=2&snum=127
